Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-03-02,33.726,34.462,33.726,33.92,3291800,0.0,0.0
2017-03-03,33.957,34.244,33.837,34.17,2705200,0.0,0.0
2017-03-06,33.892,33.985,33.476,33.67,2316000,0.0,0.0
2017-03-07,33.619,33.716,33.397,33.462,1445000,0.0,0.0
2017-03-08,33.457,33.675,33.332,33.647,1516200,0.0,0.0
2017-03-09,33.665,33.98,33.513,33.957,2945000,0.0,0.0
2017-03-10,34.059,34.341,33.925,34.138,2063400,0.0,0.0
2017-03-13,34.439,34.462,34.216,34.406,3220600,0.0,0.0
2017-03-14,34.276,34.439,34.202,34.281,2164800,0.0,0.0
2017-03-15,34.443,34.786,34.249,34.693,2728800,0.0,0.0
2017-03-16,34.749,34.753,34.517,34.605,2141400,0.0,0.0
2017-03-17,34.712,34.809,34.642,34.776,2718200,0.0,0.0
2017-03-20,34.767,34.999,34.628,34.864,2410200,0.0,0.0
2017-03-21,34.878,34.929,34.198,34.249,2787600,0.0,0.0
2017-03-22,34.286,34.476,34.073,34.425,1668000,0.0,0.0
2017-03-23,34.364,34.726,34.281,34.401,1958400,0.0,0.0
2017-03-24,34.383,34.439,33.832,34.133,2316800,0.0,0.0
2017-03-27,33.707,34.142,33.638,34.133,2599600,0.0,0.0
2017-03-28,34.017,34.3,33.851,34.258,2486200,0.0,0.0
2017-03-29,34.124,34.226,33.804,34.059,2846800,0.0,0.0
2017-03-30,34.026,34.138,33.966,34.082,2168800,0.0,0.0
2017-03-31,33.976,34.452,33.929,34.378,3625200,0.0,0.0
2017-04-03,34.388,34.411,33.869,33.957,3567000,0.0,0.0
2017-04-04,33.929,33.994,33.689,33.976,2463400,0.0,0.0
2017-04-05,34.027,34.175,33.619,33.633,3057400,0.0,0.0
2017-04-06,33.628,33.809,33.485,33.517,2916400,0.0,0.0
2017-04-07,33.425,33.582,33.304,33.439,1813400,0.0,0.0
2017-04-10,33.369,33.628,33.207,33.434,1338400,0.0,0.0
2017-04-11,33.374,33.466,33.082,33.448,1892000,0.0,0.0
2017-04-12,33.434,33.596,33.096,33.212,3045600,0.0,0.0
2017-04-13,33.175,33.341,33.003,33.114,2605200,0.0,0.0
2017-04-17,33.267,33.48,33.202,33.471,2197000,0.0,0.0
2017-04-18,33.263,33.536,33.23,33.462,2611800,0.0,0.0
2017-04-19,33.689,33.906,33.577,33.702,2467000,0.0,0.0
2017-04-20,33.952,34.073,33.707,33.92,1979600,0.0,0.0
2017-04-21,33.869,34.161,33.864,34.11,2331800,0.0,0.0
2017-04-24,34.36,34.471,34.175,34.439,2804600,0.0,0.0
2017-04-25,34.508,34.901,34.448,34.786,3645200,0.0,0.0
2017-04-26,34.818,34.985,34.73,34.8,2721000,0.0,0.0
2017-04-27,34.8,35.813,34.735,35.809,4868600,0.0,0.0
2017-04-28,35.781,35.892,35.545,35.596,3698400,0.0,0.0
2017-05-01,35.675,35.809,35.61,35.61,2084800,0.0,0.0
2017-05-02,35.638,35.781,35.388,35.554,2433000,0.0,0.0
2017-05-03,35.471,35.582,35.23,35.286,4234200,0.0,0.0
2017-05-04,36.684,37.614,36.392,37.262,7150400,0.0,0.0
2017-05-05,37.036,37.318,36.943,37.054,4825600,0.0,0.0
2017-05-08,37.012,37.063,36.767,36.855,3472800,0.0,0.0
2017-05-09,36.846,36.989,36.614,36.869,2574400,0.0,0.0
2017-05-10,36.79,37.239,36.735,37.124,2065200,0.0,0.0
2017-05-11,37.082,37.17,36.767,37.036,2221400,0.0,0.0
2017-05-12,36.92,37.364,36.915,37.202,1695200,0.0,0.0
2017-05-15,37.17,37.508,37.105,37.397,1432800,0.0,0.0
2017-05-16,37.392,37.517,37.23,37.411,1731800,0.0,0.0
2017-05-17,37.11,37.387,36.999,37.017,2012300,0.0,2.0
2017-05-18,36.656,36.925,36.425,36.804,3053100,0.0,0.0
2017-05-19,37.147,37.202,36.813,37.073,2170300,0.0,0.0
2017-05-22,37.073,37.397,36.962,37.202,1353400,0.0,0.0
2017-05-23,37.295,37.647,37.063,37.156,1570400,0.0,0.0
2017-05-24,37.11,37.387,37.11,37.332,2236700,0.0,0.0
2017-05-25,37.517,37.767,37.387,37.702,1447700,0.0,0.0
2017-05-26,37.628,37.712,37.517,37.675,1558000,0.0,0.0
2017-05-30,37.572,37.962,37.331,37.897,2411700,0.1,0.0
2017-05-31,37.869,38.101,37.777,37.962,2616100,0.0,0.0
2017-06-01,38.027,38.547,37.879,38.445,1467200,0.0,0.0
2017-06-02,38.445,38.816,38.324,38.389,2103700,0.0,0.0
2017-06-05,38.426,38.566,38.157,38.241,3606900,0.0,0.0
2017-06-06,38.129,38.454,38.036,38.046,1744900,0.0,0.0
2017-06-07,38.166,38.166,37.767,37.804,1799800,0.0,0.0
2017-06-08,37.73,37.879,37.266,37.6,2269000,0.0,0.0
2017-06-09,37.6,37.675,37.257,37.387,1918600,0.0,0.0
2017-06-12,37.22,37.554,37.183,37.526,2200200,0.0,0.0
2017-06-13,37.554,38.278,37.507,38.25,2195100,0.0,0.0
2017-06-14,38.287,38.556,38.231,38.315,2959900,0.0,0.0
2017-06-15,37.907,38.213,37.721,38.194,1516200,0.0,0.0
2017-06-16,38.371,38.519,37.944,38.204,2697600,0.0,0.0
2017-06-19,38.352,38.983,38.148,38.881,2167900,0.0,0.0
2017-06-20,38.76,39.076,38.575,38.788,2186000,0.0,0.0
2017-06-21,38.76,39.187,38.621,38.779,1799100,0.0,0.0
2017-06-22,38.779,38.965,38.677,38.677,2211700,0.0,0.0
2017-06-23,38.742,39.262,38.538,39.048,5109900,0.0,0.0
2017-06-26,39.067,39.41,39.03,39.252,1865000,0.0,0.0
2017-06-27,39.243,39.373,38.89,39.067,2346400,0.0,0.0
2017-06-28,39.178,39.661,39.122,39.466,2543600,0.0,0.0
2017-06-29,39.494,39.531,38.807,39.011,1632200,0.0,0.0
2017-06-30,39.076,39.364,39.076,39.178,1695500,0.0,0.0
2017-07-03,39.392,39.689,39.327,39.419,931000,0.0,0.0
2017-07-05,39.457,39.791,39.355,39.522,2580500,0.0,0.0
2017-07-06,39.382,39.531,38.965,39.002,2025900,0.0,0.0
2017-07-07,39.104,39.336,38.993,39.262,1826200,0.0,0.0
2017-07-10,39.095,39.336,39.011,39.132,2096800,0.0,0.0
2017-07-11,39.169,39.169,38.593,38.668,3313800,0.0,0.0
2017-07-12,38.835,39.048,38.658,38.946,1930700,0.0,0.0
2017-07-13,39.011,39.067,38.658,38.723,1302600,0.0,0.0
2017-07-14,38.863,39.262,38.863,39.076,2168100,0.0,0.0
2017-07-17,39.048,39.392,38.918,39.382,1802400,0.0,0.0
2017-07-18,39.336,39.429,39.225,39.373,1287800,0.0,0.0
2017-07-19,39.447,39.559,39.225,39.475,1223300,0.0,0.0
2017-07-20,39.447,39.587,39.16,39.373,1435900,0.0,0.0
2017-07-21,39.29,39.874,39.234,39.837,1477700,0.0,0.0
2017-07-24,39.781,39.893,39.522,39.614,1372700,0.0,0.0
2017-07-25,39.865,39.967,39.392,39.457,1690300,0.0,0.0
2017-07-26,39.494,39.605,39.299,39.364,1335000,0.0,0.0
2017-07-27,39.382,39.401,39.002,39.252,1692800,0.0,0.0
2017-07-28,39.262,39.327,38.816,38.881,1659900,0.0,0.0
2017-07-31,38.983,39.002,38.519,38.89,2683200,0.0,0.0
2017-08-01,39.057,39.206,38.9,38.974,2582500,0.0,0.0
2017-08-02,38.844,39.02,38.593,38.872,2376900,0.0,0.0
2017-08-03,38.798,39.067,37.275,37.693,4254000,0.0,0.0
2017-08-04,37.656,37.879,37.248,37.647,2918900,0.0,0.0
2017-08-07,37.777,38.454,37.777,38.213,3441700,0.0,0.0
2017-08-08,38.101,38.296,37.999,38.139,3614100,0.0,0.0
2017-08-09,37.953,38.324,37.22,37.387,3598600,0.0,0.0
2017-08-10,37.331,37.545,37.118,37.173,2081500,0.0,0.0
2017-08-11,37.034,37.442,37.034,37.275,1659300,0.0,0.0
2017-08-14,37.572,37.916,37.572,37.721,1395900,0.0,0.0
2017-08-15,37.591,37.684,37.322,37.424,1938900,0.0,0.0
2017-08-16,37.628,37.944,37.6,37.888,1227000,0.0,0.0
2017-08-17,37.684,37.869,37.303,37.377,3943500,0.0,0.0
2017-08-18,37.303,37.424,37.043,37.238,2245800,0.0,0.0
2017-08-21,37.192,37.275,36.644,36.746,2373900,0.0,0.0
2017-08-22,36.774,37.016,36.774,36.904,1350500,0.0,0.0
2017-08-23,36.737,36.839,36.449,36.561,1783500,0.0,0.0
2017-08-24,36.691,36.709,36.143,36.394,1653100,0.0,0.0
2017-08-25,36.561,36.57,36.245,36.477,1599000,0.0,0.0
2017-08-28,36.505,36.533,36.217,36.273,1666400,0.0,0.0
2017-08-29,36.152,36.273,36.004,36.254,1843700,0.0,0.0
2017-08-30,36.208,36.85,36.189,36.766,1640700,0.1,0.0
2017-08-31,36.962,37.632,36.962,37.213,2097200,0.0,0.0
2017-09-01,37.418,37.539,37.25,37.362,1535400,0.0,0.0
2017-09-05,37.334,37.446,37.017,37.213,3402400,0.0,0.0
2017-09-06,37.306,37.38,36.869,37.222,2168300,0.0,0.0
2017-09-07,37.25,37.464,36.794,37.464,2257600,0.0,0.0
2017-09-08,37.455,37.557,37.297,37.483,1970100,0.0,0.0
2017-09-11,37.734,38.302,37.613,38.097,2671600,0.0,0.0
2017-09-12,38.106,38.218,37.864,37.892,1443500,0.0,0.0
2017-09-13,37.836,37.901,37.455,37.557,1648700,0.0,0.0
2017-09-14,37.473,37.734,37.315,37.604,1976300,0.0,0.0
2017-09-15,37.529,37.725,37.473,37.715,2115300,0.0,0.0
2017-09-18,37.901,38.013,37.79,37.948,1538900,0.0,0.0
2017-09-19,38.218,38.218,37.52,37.79,1560600,0.0,0.0
2017-09-20,37.836,38.097,37.79,37.948,1543900,0.0,0.0
2017-09-21,37.883,38.06,37.753,37.967,1254700,0.0,0.0
2017-09-22,37.957,38.283,37.855,38.153,1748000,0.0,0.0
2017-09-25,38.209,38.209,37.771,37.976,2466000,0.0,0.0
2017-09-26,38.069,38.19,37.911,38.125,1713500,0.0,0.0
2017-09-27,38.143,38.357,37.864,38.143,3171600,0.0,0.0
2017-09-28,38.013,38.609,38.013,38.544,1949900,0.0,0.0
2017-09-29,38.497,38.525,38.162,38.432,3090400,0.0,0.0
2017-10-02,38.478,38.562,38.143,38.488,2417400,0.0,0.0
2017-10-03,38.59,38.832,38.385,38.692,2051900,0.0,0.0
2017-10-04,38.73,39.009,38.497,38.86,1742100,0.0,0.0
2017-10-05,38.906,39.167,38.823,39.111,2021200,0.0,0.0
2017-10-06,38.953,39.223,38.86,39.102,1267600,0.0,0.0
2017-10-09,39.102,39.223,38.897,39.139,1313800,0.0,0.0
2017-10-10,39.325,39.67,39.223,39.549,2110100,0.0,0.0
2017-10-11,39.549,39.66,39.251,39.362,2113300,0.0,0.0
2017-10-12,39.297,39.456,39.241,39.316,1627200,0.0,0.0
2017-10-13,39.4,39.66,39.362,39.409,1889400,0.0,0.0
2017-10-16,39.446,39.446,39.037,39.26,1756000,0.0,0.0
2017-10-17,39.195,39.316,38.906,39.065,1384500,0.0,0.0
2017-10-18,39.139,39.325,39.102,39.186,1348800,0.0,0.0
2017-10-19,39.102,39.176,38.786,39.027,2541000,0.0,0.0
2017-10-20,39.26,39.362,39.009,39.362,1503600,0.0,0.0
2017-10-23,39.679,40.126,39.418,39.93,2809700,0.0,0.0
2017-10-24,40.06,40.088,39.707,39.939,2293000,0.0,0.0
2017-10-25,39.884,39.939,39.297,39.502,1688500,0.0,0.0
2017-10-26,39.781,39.911,39.521,39.763,1744600,0.0,0.0
2017-10-27,39.8,39.939,39.372,39.8,1804800,0.0,0.0
2017-10-30,39.725,39.884,39.465,39.679,1238400,0.0,0.0
2017-10-31,39.781,40.014,39.595,39.949,1628900,0.0,0.0
2017-11-01,40.2,40.237,39.651,39.735,2264800,0.0,0.0
2017-11-02,39.67,39.856,37.473,38.897,5981000,0.0,0.0
2017-11-03,38.916,39.167,38.553,38.851,2866600,0.0,0.0
2017-11-06,38.916,38.916,38.302,38.571,2753000,0.0,0.0
2017-11-07,38.618,38.813,38.19,38.199,2244500,0.0,0.0
2017-11-08,38.199,38.302,37.846,37.911,3323200,0.0,0.0
2017-11-09,37.641,37.948,37.352,37.52,2857000,0.0,0.0
2017-11-10,37.436,37.473,37.166,37.204,2826200,0.0,0.0
2017-11-13,37.064,37.557,37.017,37.511,4434800,0.0,0.0
2017-11-14,37.306,37.492,37.129,37.213,3021000,0.0,0.0
2017-11-15,37.055,37.362,36.627,36.645,3501000,0.0,0.0
2017-11-16,36.757,37.864,36.71,37.706,3258800,0.0,0.0
2017-11-17,37.427,37.687,37.176,37.204,2979100,0.0,0.0
2017-11-20,37.213,37.25,36.822,36.98,2251900,0.0,0.0
2017-11-21,37.148,37.213,36.822,36.85,2280200,0.0,0.0
2017-11-22,36.98,37.008,36.682,36.776,1632300,0.0,0.0
2017-11-24,36.952,37.194,36.85,37.166,699200,0.0,0.0
2017-11-27,37.222,37.483,37.166,37.259,1947700,0.0,0.0
2017-11-28,37.418,37.52,36.664,36.831,2450600,0.0,0.0
2017-11-29,36.813,36.962,36.71,36.813,2034400,0.0,0.0
2017-11-30,36.803,37.344,36.757,37.233,2658800,0.1,0.0
2017-12-01,37.298,37.391,36.365,37.074,1628600,0.0,0.0
2017-12-04,37.82,38.408,37.438,37.923,3345400,0.0,0.0
2017-12-05,37.932,38.193,37.708,38.054,2198800,0.0,0.0
2017-12-06,38.137,38.315,37.979,38.063,2202100,0.0,0.0
2017-12-07,37.942,38.175,37.914,38.072,1679700,0.0,0.0
2017-12-08,37.559,37.596,36.02,36.943,6541700,0.0,0.0
2017-12-11,36.953,37.27,36.682,36.943,3140100,0.0,0.0
2017-12-12,36.943,37.027,36.216,36.281,4210200,0.0,0.0
2017-12-13,36.29,36.468,35.973,36.048,3298500,0.0,0.0
2017-12-14,36.113,36.197,35.693,35.721,2391900,0.0,0.0
2017-12-15,36.206,36.897,35.815,36.757,7210100,0.0,0.0
2017-12-18,36.981,37.149,35.908,35.945,4229700,0.0,0.0
2017-12-19,36.038,36.57,35.693,35.693,4274600,0.0,0.0
2017-12-20,35.712,35.833,35.208,35.441,5611900,0.0,0.0
2017-12-21,35.637,35.684,35.059,35.106,2394100,0.0,0.0
2017-12-22,35.05,35.423,34.854,35.423,2678000,0.0,0.0
2017-12-26,35.441,35.451,34.919,35.078,2962600,0.0,0.0
2017-12-27,35.152,35.292,34.91,35.04,1941000,0.0,0.0
2017-12-28,35.143,35.395,34.938,35.376,1699700,0.0,0.0
2017-12-29,35.376,35.535,35.18,35.311,1551300,0.0,0.0
2018-01-02,35.563,36.057,35.553,36.038,2852100,0.0,0.0
2018-01-03,36.085,36.085,35.777,35.945,2587800,0.0,0.0
2018-01-04,36.038,36.234,35.731,35.777,2166900,0.0,0.0
2018-01-05,35.88,36.085,35.684,36.001,2379900,0.0,0.0
2018-01-08,35.982,36.225,35.889,36.029,2605600,0.0,0.0
2018-01-09,36.122,36.216,35.898,35.917,2447600,0.0,0.0
2018-01-10,35.824,35.88,35.245,35.311,2584600,0.0,0.0
2018-01-11,35.301,35.871,35.161,35.805,3639900,0.0,0.0
2018-01-12,35.889,35.889,35.161,35.357,4122300,0.0,0.0
2018-01-16,35.451,35.954,35.357,35.815,4402800,0.0,0.0
2018-01-17,36.663,37.261,36.309,36.421,4190900,0.0,0.0
2018-01-18,36.318,36.645,36.122,36.188,3354500,0.0,0.0
2018-01-19,36.188,36.328,35.908,36.122,3923000,0.0,0.0
2018-01-22,36.029,36.029,35.05,35.227,3914900,0.0,0.0
2018-01-23,35.171,35.833,35.04,35.824,3122300,0.0,0.0
2018-01-24,35.973,36.356,35.964,36.234,3009500,0.0,0.0
2018-01-25,36.477,36.663,36.197,36.58,2485500,0.0,0.0
2018-01-26,36.626,36.645,35.544,35.563,3225400,0.0,0.0
2018-01-29,35.609,35.777,34.994,35.106,4874400,0.0,0.0
2018-01-30,35.012,35.329,34.891,35.05,3557300,0.0,0.0
2018-01-31,35.143,35.74,35.05,35.712,4819300,0.0,0.0
2018-02-01,35.563,36.104,35.423,35.777,2899700,0.0,0.0
2018-02-02,35.544,35.628,34.938,34.947,1848700,0.0,0.0
2018-02-05,34.816,35.133,34.061,34.061,3306200,0.0,0.0
2018-02-06,33.314,34.527,33.212,34.452,6239600,0.0,0.0
2018-02-07,37.4,37.783,36.673,36.691,7549100,0.0,0.0
2018-02-08,36.468,36.524,35.544,35.861,7398600,0.0,0.0
2018-02-09,36.085,36.132,34.285,35.329,6432800,0.0,0.0
2018-02-12,35.796,35.954,34.891,35.012,5383700,0.0,0.0
2018-02-13,34.872,35.264,34.826,35.227,3654000,0.0,0.0
2018-02-14,34.984,35.647,34.844,35.563,5204000,0.0,0.0
2018-02-15,35.898,36.58,35.731,36.496,3011000,0.0,0.0
2018-02-16,36.393,37.102,36.094,36.962,2589500,0.0,0.0
2018-02-20,36.691,36.803,36.449,36.58,3836100,0.0,0.0
2018-02-21,36.533,36.971,36.477,36.514,3466100,0.0,0.0
2018-02-22,36.57,37.195,36.57,36.897,2968800,0.0,0.0
2018-02-23,36.906,37.093,36.757,37.065,1660500,0.0,0.0
2018-02-26,37.158,37.4,36.859,37.391,1341900,0.0,0.0
2018-02-27,37.41,37.54,37.279,37.326,2342200,0.0,0.0
2018-02-28,37.382,37.868,37.288,37.363,3596500,0.1,0.0
2018-03-01,37.457,37.672,36.55,36.942,3963300,0.0,0.0
2018-03-02,36.746,37.148,36.073,36.849,2715500,0.0,0.0
2018-03-05,36.643,37.354,36.297,37.345,3595900,0.0,0.0
2018-03-06,37.41,38.074,37.186,37.934,2572600,0.0,0.0
2018-03-07,37.634,38.42,37.588,38.102,2529000,0.0,0.0
2018-03-08,38.074,38.495,37.924,38.364,2497700,0.0,0.0
2018-03-09,38.504,39.159,38.261,39.103,3536000,0.0,0.0
2018-03-12,39.215,39.224,38.794,38.953,2512100,0.0,0.0
2018-03-13,39.131,39.271,38.85,38.925,2003500,0.0,0.0
2018-03-14,38.916,39.093,38.205,38.289,2173000,0.0,0.0
2018-03-15,38.42,38.626,38.196,38.317,2097400,0.0,0.0
2018-03-16,38.345,38.514,37.822,37.971,4327000,0.0,0.0
2018-03-19,37.924,37.934,37.41,37.625,3125500,0.0,0.0
2018-03-20,37.672,37.756,37.036,37.307,2198300,0.0,0.0
2018-03-21,37.345,37.532,37.083,37.242,1585100,0.0,0.0
2018-03-22,36.999,37.363,36.596,36.606,2406500,0.0,0.0
2018-03-23,36.559,36.97,36.185,36.26,2847700,0.0,0.0
2018-03-26,36.578,36.783,36.297,36.765,2567000,0.0,0.0
2018-03-27,36.755,37.288,36.475,36.652,2345100,0.0,0.0
2018-03-28,36.652,36.952,36.316,36.652,2373500,0.0,0.0
2018-03-29,36.84,37.335,36.746,37.139,1912200,0.0,0.0
2018-04-02,36.998,37.204,36.045,36.372,2001200,0.0,0.0
2018-04-03,36.391,37.148,36.166,37.092,2320400,0.0,0.0
2018-04-04,36.671,37.625,36.643,37.494,3187900,0.0,0.0
2018-04-05,37.644,37.793,37.457,37.672,3167000,0.0,0.0
2018-04-06,37.382,37.504,36.456,36.718,2359100,0.0,0.0
2018-04-09,36.886,37.092,36.578,36.755,2195400,0.0,0.0
2018-04-10,37.12,37.681,37.055,37.541,1532400,0.0,0.0
2018-04-11,37.251,37.906,37.251,37.644,1526300,0.0,0.0
2018-04-12,37.765,38.037,37.532,37.887,2267200,0.0,0.0
2018-04-13,38.027,38.186,37.868,38.009,2127900,0.0,0.0
2018-04-16,38.111,38.252,37.859,38.121,1582200,0.0,0.0
2018-04-17,38.289,38.822,38.224,38.729,2401500,0.0,0.0
2018-04-18,38.701,38.916,38.317,38.579,1612300,0.0,0.0
2018-04-19,38.598,38.757,38.093,38.27,1676800,0.0,0.0
2018-04-20,38.383,38.57,37.906,38.037,2012700,0.0,0.0
2018-04-23,37.99,38.289,37.681,37.868,1676900,0.0,0.0
2018-04-24,38.093,38.111,37.101,37.56,2635200,0.0,0.0
2018-04-25,37.429,37.878,37.186,37.616,2120600,0.0,0.0
2018-04-26,37.812,38.055,37.606,37.812,2263200,0.0,0.0
2018-04-27,37.775,37.981,37.438,37.924,2554000,0.0,0.0
2018-04-30,38.027,38.214,37.401,37.494,2840000,0.0,0.0
2018-05-01,37.391,37.616,36.391,36.718,2645300,0.0,0.0
2018-05-02,36.783,37.017,35.699,36.007,5649100,0.0,0.0
2018-05-03,36.185,36.55,34.361,35.465,9105700,0.0,0.0
2018-05-04,35.175,36.241,35.165,36.045,3630800,0.0,0.0
2018-05-07,35.998,36.222,35.652,35.745,2931700,0.0,0.0
2018-05-08,35.736,36.045,35.465,35.605,4202900,0.0,0.0
2018-05-09,35.727,36.26,35.624,36.091,2920700,0.0,0.0
2018-05-10,36.175,36.409,36.073,36.297,1775700,0.0,0.0
2018-05-11,36.306,36.4,35.82,36.054,2420400,0.0,0.0
2018-05-14,36.166,36.269,35.792,35.876,2046800,0.0,0.0
2018-05-15,35.455,35.727,35.184,35.296,1929600,0.0,0.0
2018-05-16,35.362,35.698,35.259,35.68,2219900,0.0,0.0
2018-05-17,35.577,35.727,35.399,35.53,1684800,0.0,0.0
2018-05-18,35.081,35.661,34.941,35.502,2290600,0.0,0.0
2018-05-21,35.633,35.642,35.493,35.558,1760100,0.0,0.0
2018-05-22,35.661,36.138,35.446,35.876,2115000,0.0,0.0
2018-05-23,35.624,35.886,35.54,35.867,1418800,0.0,0.0
2018-05-24,35.886,35.979,35.67,35.867,1355600,0.0,0.0
2018-05-25,35.839,35.951,35.68,35.886,1340800,0.0,0.0
2018-05-29,35.287,35.755,34.539,35.156,2290100,0.0,0.0
2018-05-30,35.25,35.502,35.128,35.231,2088300,0.0,0.0
2018-05-31,35.334,35.343,34.556,34.649,4324100,0.1,0.0
2018-06-01,34.846,34.884,34.415,34.471,2459300,0.0,0.0
2018-06-04,34.518,34.659,34.387,34.518,2399100,0.0,0.0
2018-06-05,34.546,34.8,34.312,34.368,2599800,0.0,0.0
2018-06-06,34.687,34.687,33.918,34.443,2865300,0.0,0.0
2018-06-07,34.518,35.043,34.443,35.006,2653600,0.0,0.0
2018-06-08,34.912,35.418,34.8,35.259,2916900,0.0,0.0
2018-06-11,35.24,35.597,35.231,35.456,2341300,0.0,0.0
2018-06-12,35.456,35.615,35.343,35.465,1999800,0.0,0.0
2018-06-13,35.587,35.615,34.781,34.8,2031700,0.0,0.0
2018-06-14,34.893,34.996,34.499,34.584,3113200,0.0,0.0
2018-06-15,34.481,34.546,34.077,34.368,5194300,0.0,0.0
2018-06-18,34.246,34.612,34.002,34.453,3897100,0.0,0.0
2018-06-19,34.171,34.378,33.552,33.73,4030700,0.0,0.0
2018-06-20,33.871,33.937,33.459,33.496,4777500,0.0,0.0
2018-06-21,33.524,33.534,32.933,33.083,3802700,0.0,0.0
2018-06-22,33.909,34.059,33.262,33.674,7007700,0.0,0.0
2018-06-25,33.524,33.759,33.262,33.684,3506800,0.0,0.0
2018-06-26,33.73,33.73,33.412,33.515,3216400,0.0,0.0
2018-06-27,33.487,33.759,33.046,33.065,2523900,0.0,0.0
2018-06-28,32.999,33.102,32.549,33.055,2002000,0.0,0.0
2018-06-29,33.149,33.618,33.083,33.337,2372600,0.0,0.0
2018-07-02,32.896,33.534,32.896,33.534,1702200,0.0,0.0
2018-07-03,33.712,34.031,33.609,33.862,1595800,0.0,0.0
2018-07-05,33.946,34.199,33.58,34.181,2721800,0.0,0.0
2018-07-06,34.143,34.678,34.04,34.574,2126800,0.0,0.0
2018-07-09,34.725,35.118,34.631,34.753,2886100,0.0,0.0
2018-07-10,34.959,35.484,34.79,35.306,3398100,0.0,0.0
2018-07-11,34.978,35.465,34.978,35.409,2714300,0.0,0.0
2018-07-12,35.587,35.794,35.493,35.512,2601500,0.0,0.0
2018-07-13,35.343,35.418,35.156,35.278,2380200,0.0,0.0
2018-07-16,35.334,35.372,34.921,35.081,2687000,0.0,0.0
2018-07-17,34.987,35.99,34.987,35.869,1952800,0.0,0.0
2018-07-18,35.85,35.962,35.418,35.709,1855400,0.0,0.0
2018-07-19,35.625,36.159,35.268,35.887,2605600,0.0,0.0
2018-07-20,35.859,35.859,35.231,35.25,2365300,0.0,0.0
2018-07-23,35.25,35.653,35.09,35.522,1525000,0.0,0.0
2018-07-24,35.625,36.131,35.615,35.756,1716900,0.0,0.0
2018-07-25,35.606,35.859,35.418,35.747,1950900,0.0,0.0
2018-07-26,35.803,36.244,35.634,36.15,2086800,0.0,0.0
2018-07-27,36.319,36.591,36.178,36.356,1374600,0.0,0.0
2018-07-30,36.394,36.534,36.047,36.178,2361100,0.0,0.0
2018-07-31,36.291,36.562,36.103,36.544,2826500,0.0,0.0
2018-08-01,36.506,37.134,36.403,36.881,5214400,0.0,0.0
