Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-09-08,48.353,48.594,48.224,48.307,8563300,0.0,0.0
2017-09-11,48.474,49.168,48.418,49.075,8649900,0.0,0.0
2017-09-12,49.76,50.056,49.325,49.417,7823700,0.0,0.0
2017-09-13,49.464,49.64,49.084,49.528,6086000,0.0,0.0
2017-09-14,49.547,49.871,49.158,49.723,7497400,0.0,0.0
2017-09-15,49.843,50.028,49.528,49.852,10046800,0.0,0.0
2017-09-18,49.852,50.121,49.417,49.51,8166400,0.0,0.0
2017-09-19,48.844,50.019,48.594,49.353,14707200,0.0,0.0
2017-09-20,49.501,49.64,49.084,49.566,7058000,0.0,0.0
2017-09-21,49.556,49.64,49.131,49.223,8065400,0.0,0.0
2017-09-22,49.066,49.612,48.862,49.269,10962400,0.0,0.0
2017-09-25,49.121,49.566,49.047,49.26,12262400,0.0,0.0
2017-09-26,49.214,49.945,49.029,49.695,16183700,0.0,0.0
2017-09-27,48.279,48.76,47.224,48.742,36202500,0.0,0.0
2017-09-28,48.862,49.075,48.427,48.705,11334700,0.0,0.0
2017-09-29,48.668,48.881,47.9,47.983,12189900,0.0,0.0
2017-10-02,48.27,48.316,47.807,48.002,7516200,0.0,0.0
2017-10-03,48.122,48.168,47.567,47.631,8126700,0.0,0.0
2017-10-04,47.668,48.242,47.567,48.196,8204300,0.0,0.0
2017-10-05,48.131,48.418,47.918,48.288,5287400,0.0,0.0
2017-10-06,48.307,48.548,48.233,48.511,5360300,0.0,0.0
2017-10-09,48.335,48.399,47.659,47.678,6875100,0.0,0.0
2017-10-10,47.733,47.955,47.539,47.687,8372700,0.0,0.0
2017-10-11,47.557,47.678,47.039,47.224,9109600,0.0,0.0
2017-10-12,47.178,47.307,46.595,47.039,10658400,0.0,0.0
2017-10-13,47.039,47.261,46.641,47.178,16227900,0.0,0.0
2017-10-16,47.011,47.576,46.863,47.539,9299300,0.0,0.0
2017-10-17,47.659,48.159,47.548,48.122,9492700,0.0,0.0
2017-10-18,48.288,48.492,48.214,48.399,10890300,0.0,0.0
2017-10-19,47.807,48.862,47.641,48.76,12568200,0.0,0.0
2017-10-20,48.853,49.51,48.853,49.103,13020900,0.0,0.0
2017-10-23,49.103,49.926,49.047,49.658,12242600,0.0,0.0
2017-10-24,49.88,49.973,49.14,49.436,14767600,0.0,0.0
2017-10-25,49.445,51.74,48.742,50.843,24804000,0.0,0.0
2017-10-26,51.139,52.98,51.028,52.573,22185100,0.0,0.0
2017-10-27,51.657,52.157,51.5,51.787,12801800,0.0,0.0
2017-10-30,51.555,51.759,50.75,51.148,10169400,0.0,0.0
2017-10-31,50.667,51.157,50.454,50.889,9794800,0.0,0.0
2017-11-01,51.287,51.361,50.759,50.963,7544500,0.0,0.0
2017-11-02,51.037,51.194,50.519,51.009,7250300,0.0,0.0
2017-11-03,51.037,51.564,50.935,51.555,9448200,0.0,0.0
2017-11-06,51.166,51.944,51.028,51.861,9332200,0.0,0.0
2017-11-07,51.592,51.842,50.917,51.037,7774700,0.0,0.0
2017-11-08,50.898,51.611,50.796,51.601,7079400,0.0,0.0
2017-11-09,51.361,52.147,51.185,51.944,10958500,0.0,0.0
2017-11-10,51.712,52.277,51.472,51.907,7535700,0.0,0.0
2017-11-13,51.509,51.907,51.509,51.74,10106100,0.0,0.0
2017-11-14,51.555,51.99,51.389,51.805,5037500,0.0,0.0
2017-11-15,51.787,52.629,50.972,52.407,6610500,0.0,0.0
2017-11-16,52.397,53.008,52.203,52.962,8233300,0.0,0.0
2017-11-17,54.174,55.09,54.017,54.776,15475500,0.0,0.0
2017-11-20,54.257,55.063,53.656,54.831,8480600,0.0,0.0
2017-11-21,54.628,54.97,54.535,54.961,9057800,0.0,0.0
2017-11-22,54.766,54.914,54.544,54.665,8501300,0.0,0.0
2017-11-24,54.6,54.924,54.517,54.896,3400400,0.0,0.0
2017-11-27,54.785,55.248,54.757,55.183,7891600,0.0,0.0
2017-11-28,54.378,55.155,54.174,55.137,8665300,0.0,0.0
2017-11-29,55.275,56.108,55.275,55.858,12022800,0.0,0.0
2017-11-30,55.766,56.645,55.71,55.914,12551200,0.0,0.0
2017-12-01,56.1,56.109,55.004,55.598,10113500,0.2,0.0
2017-12-04,55.96,56.36,55.682,55.802,7513200,0.0,0.0
2017-12-05,56.313,56.452,55.385,56.1,8862900,0.0,0.0
2017-12-06,56.09,56.499,55.431,55.45,7862200,0.0,0.0
2017-12-07,55.58,56.694,55.385,56.267,6113300,0.0,0.0
2017-12-08,56.174,56.982,55.979,56.917,6065200,0.0,0.0
2017-12-11,56.982,57.771,56.917,57.483,9017800,0.0,0.0
2017-12-12,57.39,58.059,57.242,57.724,7358000,0.0,0.0
2017-12-13,57.771,59.851,57.585,59.702,16072600,0.0,0.0
2017-12-14,59.823,60.213,59.47,59.916,13055100,0.0,0.0
2017-12-15,60.25,60.417,59.563,60.157,15659300,0.0,0.0
2017-12-18,60.287,60.426,59.786,60.176,12652000,0.0,0.0
2017-12-19,60.491,60.529,59.591,59.646,8212500,0.0,0.0
2017-12-20,59.786,59.888,59.034,59.043,12468600,0.0,0.0
2017-12-21,59.693,60.334,58.774,60.139,14352300,0.0,0.0
2017-12-22,56.824,58.996,55.83,58.764,20414200,0.0,0.0
2017-12-26,58.402,59.321,58.319,59.099,4563500,0.0,0.0
2017-12-27,59.015,59.052,58.282,58.449,8959700,0.0,0.0
2017-12-28,58.495,58.792,58.356,58.449,3987200,0.0,0.0
2017-12-29,58.69,58.839,58.077,58.077,5222100,0.0,0.0
2018-01-02,58.356,58.95,58.356,58.95,6511000,0.0,0.0
2018-01-03,58.941,59.108,58.272,58.941,6091100,0.0,0.0
2018-01-04,58.866,59.006,58.077,58.904,5780500,0.0,0.0
2018-01-05,59.145,59.702,58.932,59.405,11632300,0.0,0.0
2018-01-08,59.563,60.083,59.405,59.934,11905700,0.0,0.0
2018-01-09,59.637,60.092,58.931,59.507,8771300,0.0,0.0
2018-01-10,59.312,59.637,58.904,59.628,5010600,0.0,0.0
2018-01-11,59.451,59.711,59.219,59.693,5103500,0.0,0.0
2018-01-12,59.888,60.092,59.721,60.046,5135700,0.0,0.0
2018-01-16,60.148,60.686,58.839,58.885,9117000,0.0,0.0
2018-01-17,59.117,59.433,58.569,59.247,7422600,0.0,0.0
2018-01-18,59.424,59.619,58.996,59.526,5656900,0.0,0.0
2018-01-19,60.64,62.432,60.464,62.404,12896100,0.0,0.0
2018-01-22,61.791,62.051,61.058,61.643,8491800,0.0,0.0
2018-01-23,61.773,62.515,61.689,62.339,6412000,0.0,0.0
2018-01-24,62.525,63.305,62.274,63.138,7421800,0.0,0.0
2018-01-25,63.258,63.732,62.627,62.868,5707600,0.0,0.0
2018-01-26,63.323,63.732,63.063,63.175,6290500,0.0,0.0
2018-01-29,62.97,63.268,62.599,62.748,5067300,0.0,0.0
2018-01-30,62.673,63.425,62.358,62.515,6350500,0.0,0.0
2018-01-31,62.673,63.908,62.645,63.342,11036400,0.0,0.0
2018-02-01,62.831,63.11,61.931,62.813,5790500,0.0,0.0
2018-02-02,62.413,62.943,62.209,62.413,9348300,0.0,0.0
2018-02-05,61.866,62.404,59.786,59.786,12549500,0.0,0.0
2018-02-06,58.012,60.742,57.65,60.556,13356700,0.0,0.0
2018-02-07,60.491,62.061,60.445,60.937,8845700,0.0,0.0
2018-02-08,60.844,61.011,57.994,58.022,14121800,0.0,0.0
2018-02-09,59.201,61.327,58.347,60.807,13733300,0.0,0.0
2018-02-12,61.225,62.042,60.983,61.262,9792200,0.0,0.0
2018-02-13,61.141,61.494,60.751,61.16,9538400,0.0,0.0
2018-02-14,61.021,63.165,60.863,63.1,8662600,0.0,0.0
2018-02-15,63.5,63.843,62.441,63.407,7390200,0.0,0.0
2018-02-16,63.045,64.066,62.896,63.416,6842100,0.0,0.0
2018-02-20,62.803,63.11,62.256,62.664,4859100,0.0,0.0
2018-02-21,62.822,63.156,62.237,62.256,5107900,0.0,0.0
2018-02-22,62.441,62.655,61.968,62.33,6515800,0.0,0.0
2018-02-23,62.571,63.286,62.07,63.286,4428500,0.0,0.0
2018-02-26,63.5,64.818,63.453,64.67,6499500,0.0,0.0
2018-02-27,64.995,65.227,63.165,63.165,6843100,0.0,0.0
2018-02-28,63.23,63.416,62.218,62.237,6091800,0.0,0.0
2018-03-01,62.432,62.831,60.974,61.578,7323900,0.0,0.0
2018-03-02,60.451,61.55,59.799,61.364,8380500,0.2,0.0
2018-03-05,60.982,60.991,59.92,60.581,8838400,0.0,0.0
2018-03-06,60.73,60.87,60.19,60.758,6550100,0.0,0.0
2018-03-07,60.078,60.339,59.501,59.762,6457600,0.0,0.0
2018-03-08,60.125,60.767,60.05,60.637,5573000,0.0,0.0
2018-03-09,61.01,61.941,60.87,61.745,5838400,0.0,0.0
2018-03-12,62.071,62.965,61.764,62.23,7522700,0.0,0.0
2018-03-13,62.677,63.04,61.587,61.624,5167300,0.0,0.0
2018-03-14,62.071,62.304,61.159,61.652,6463800,0.0,0.0
2018-03-15,61.922,62.034,61.587,61.829,5260800,0.0,0.0
2018-03-16,61.755,62.109,61.382,61.382,12860900,0.0,0.0
2018-03-19,61.187,61.783,60.712,61.196,7255600,0.0,0.0
2018-03-20,61.41,62.276,61.401,62.211,6906200,0.0,0.0
2018-03-21,62.146,62.593,61.755,61.792,5805200,0.0,0.0
2018-03-22,61.093,61.606,59.818,59.994,12313300,0.0,0.0
2018-03-23,62.118,62.5,60.032,60.19,17343800,0.0,0.0
2018-03-26,60.609,61.522,60.525,61.373,10796000,0.0,0.0
2018-03-27,61.364,62.993,60.935,61.624,9452500,0.0,0.0
2018-03-28,62.015,62.537,60.786,60.944,7208400,0.0,0.0
2018-03-29,61.187,61.978,61.103,61.876,10748300,0.0,0.0
2018-04-02,61.438,61.513,58.868,59.715,12383900,0.0,0.0
2018-04-03,60.041,62.146,59.939,62.118,8766400,0.0,0.0
2018-04-04,61.438,63.794,61.401,63.72,10275800,0.0,0.0
2018-04-05,63.794,64.986,63.692,64.809,9093300,0.0,0.0
2018-04-06,63.804,64.549,62.332,62.909,9719300,0.0,0.0
2018-04-09,63.692,63.841,62.537,62.565,6504500,0.0,0.0
2018-04-10,63.152,63.217,61.922,62.397,10098900,0.0,0.0
2018-04-11,62.006,62.584,61.95,62.239,5185500,0.0,0.0
2018-04-12,62.462,63.329,62.462,63.114,5145300,0.0,0.0
2018-04-13,63.44,63.636,62.379,62.63,4300200,0.0,0.0
2018-04-16,63.152,63.31,62.453,62.453,6484400,0.0,0.0
2018-04-17,62.742,63.021,62.658,62.872,5605700,0.0,0.0
2018-04-18,62.891,63.086,61.615,61.652,7384000,0.0,0.0
2018-04-19,61.494,61.745,60.525,61.215,8274300,0.0,0.0
2018-04-20,61.233,61.568,60.954,61.55,10402800,0.0,0.0
2018-04-23,61.466,62.425,61.419,62.285,6338400,0.0,0.0
2018-04-24,62.686,62.872,62.136,62.369,8176100,0.0,0.0
2018-04-25,62.248,62.397,61.699,62.09,5188900,0.0,0.0
2018-04-26,62.192,63.599,62.062,63.375,5355200,0.0,0.0
2018-04-27,63.766,65.191,63.748,64.781,7814900,0.0,0.0
2018-04-30,64.8,65.014,63.692,63.692,6484100,0.0,0.0
2018-05-01,63.31,63.524,62.425,63.422,4957800,0.0,0.0
2018-05-02,63.366,63.85,62.844,63.571,5752100,0.0,0.0
2018-05-03,63.142,63.189,62.062,62.304,6155900,0.0,0.0
2018-05-04,62.248,63.636,62.211,63.422,5132900,0.0,0.0
2018-05-07,63.384,64.651,63.384,64.576,5041600,0.0,0.0
2018-05-08,64.446,64.474,63.515,63.757,6534900,0.0,0.0
2018-05-09,63.72,63.766,62.407,63.282,7956300,0.0,0.0
2018-05-10,63.459,63.58,62.705,63.254,4965200,0.0,0.0
2018-05-11,63.356,63.822,63.245,63.729,4145100,0.0,0.0
2018-05-14,63.887,64.157,63.431,64.111,3453800,0.0,0.0
2018-05-15,63.617,64.744,63.543,64.726,5045000,0.0,0.0
2018-05-16,64.884,66.597,64.837,66.439,9693000,0.0,0.0
2018-05-17,66.495,66.681,65.955,66.067,6064700,0.0,0.0
2018-05-18,65.899,66.672,65.629,66.42,5688100,0.0,0.0
2018-05-21,66.569,66.774,65.852,66.476,5480700,0.0,0.0
2018-05-22,66.551,67.231,66.365,66.411,5675300,0.0,0.0
2018-05-23,66.076,66.979,65.964,66.439,6806400,0.0,0.0
2018-05-24,66.523,67.315,66.42,67.221,5613800,0.0,0.0
2018-05-25,68.078,68.441,66.709,67.287,5889700,0.0,0.0
2018-05-29,66.607,66.691,65.592,66.048,5857900,0.0,0.0
2018-05-30,66.551,67.324,66.067,67.268,5799900,0.0,0.0
2018-05-31,67.054,67.259,66.346,66.868,7856200,0.0,0.0
2018-06-01,67.353,68.128,67.353,67.951,4085900,0.2,0.0
2018-06-04,68.175,68.987,67.979,68.95,4581900,0.0,0.0
2018-06-05,68.745,69.314,68.306,69.156,4928700,0.0,0.0
2018-06-06,69.464,69.987,69.286,69.809,5318100,0.0,0.0
2018-06-07,69.996,70.893,69.716,69.819,6846300,0.0,0.0
2018-06-08,69.837,70.108,69.389,69.949,5524900,0.0,0.0
2018-06-11,70.099,70.239,69.613,69.66,4902800,0.0,0.0
2018-06-12,69.501,69.679,69.174,69.38,4356500,0.0,0.0
2018-06-13,69.361,69.949,69.1,69.212,4696200,0.0,0.0
2018-06-14,69.669,70.183,69.436,69.763,4636000,0.0,0.0
2018-06-15,69.772,70.837,69.576,70.827,10977300,0.0,0.0
2018-06-18,70.304,70.753,69.959,70.612,4515900,0.0,0.0
2018-06-19,69.576,69.968,68.782,69.352,7562200,0.0,0.0
2018-06-20,69.296,69.959,69.081,69.781,4424900,0.0,0.0
2018-06-21,68.829,69.847,68.689,69.053,5537900,0.0,0.0
2018-06-22,68.707,69.492,68.371,68.577,9404900,0.0,0.0
2018-06-25,68.474,68.511,67.269,67.568,9064100,0.0,0.0
2018-06-26,67.708,68.446,67.568,67.764,7072600,0.0,0.0
2018-06-27,67.923,68.128,66.447,66.634,7624700,0.0,0.0
2018-06-28,66.727,67.353,66.634,66.961,9118500,0.0,0.0
2018-06-29,73.554,75.646,73.181,74.413,31314100,0.0,0.0
2018-07-02,73.386,74.227,71.929,73.171,11867000,0.0,0.0
2018-07-03,72.293,72.742,71.07,71.238,5794900,0.0,0.0
2018-07-05,71.556,72.303,71.107,71.49,6534500,0.0,0.0
2018-07-06,71.425,71.985,71.042,71.425,5916200,0.0,0.0
2018-07-09,71.761,72.265,71.304,72.172,4871400,0.0,0.0
2018-07-10,72.322,72.929,72.06,72.443,6281800,0.0,0.0
2018-07-11,72.032,72.508,71.752,72.247,3656600,0.0,0.0
2018-07-12,72.788,73.013,72.125,72.256,4879200,0.0,0.0
2018-07-13,72.097,72.48,72.041,72.265,2963100,0.0,0.0
2018-07-16,72.247,72.938,72.191,72.611,4755100,0.0,0.0
2018-07-17,72.387,72.863,72.284,72.35,4355400,0.0,0.0
2018-07-18,72.312,72.49,71.276,71.528,6101600,0.0,0.0
2018-07-19,70.911,72.06,70.79,71.864,4875100,0.0,0.0
2018-07-20,71.266,71.985,71.126,71.873,5246400,0.0,0.0
2018-07-23,71.64,71.864,71.098,71.528,4198200,0.0,0.0
2018-07-24,71.77,71.995,70.454,70.538,6054000,0.0,0.0
2018-07-25,70.267,72.079,70.099,72.06,5542400,0.0,0.0
2018-07-26,71.911,73.255,71.742,72.985,6706200,0.0,0.0
2018-07-27,73.003,73.227,71.714,71.808,6125700,0.0,0.0
2018-07-30,71.799,71.873,70.444,70.939,7275300,0.0,0.0
2018-07-31,71.388,72.462,71.126,71.827,8265600,0.0,0.0
2018-08-01,71.444,72.901,71.444,72.415,6878300,0.0,0.0
2018-08-02,72.63,73.844,72.284,73.452,5313800,0.0,0.0
2018-08-03,73.526,73.76,73.255,73.536,3762100,0.0,0.0
2018-08-06,73.536,74.32,73.246,74.255,4280600,0.0,0.0
2018-08-07,74.46,75.301,74.031,75.207,5418900,0.0,0.0
2018-08-08,74.908,75.721,74.75,75.179,5327100,0.0,0.0
2018-08-09,75.17,76.468,75.095,75.889,4558500,0.0,0.0
2018-08-10,75.478,75.917,74.983,75.394,5036700,0.0,0.0
2018-08-13,75.478,75.786,74.722,74.852,4101200,0.0,0.0
2018-08-14,75.02,75.506,74.413,74.843,6079700,0.0,0.0
2018-08-15,74.311,74.582,73.89,74.311,5057200,0.0,0.0
2018-08-16,74.619,75.282,74.526,74.759,5475800,0.0,0.0
2018-08-17,74.75,75.123,74.413,74.479,9001400,0.0,0.0
2018-08-20,76.132,76.972,75.599,76.748,9345200,0.0,0.0
2018-08-21,76.87,77.589,76.599,77.467,6337000,0.0,0.0
2018-08-22,77.607,78.149,76.842,77.178,4308300,0.0,0.0
2018-08-23,76.982,78.046,76.898,77.43,4156900,0.0,0.0
2018-08-24,76.972,77.402,76.673,77.0,3453000,0.0,0.0
2018-08-27,77.551,77.934,76.795,77.187,4012400,0.0,0.0
2018-08-28,77.729,78.102,77.028,77.122,3788800,0.0,0.0
2018-08-29,76.972,77.607,76.786,77.318,5712400,0.0,0.0
2018-08-30,77.122,77.29,75.656,76.02,7122100,0.0,0.0
2018-08-31,76.067,77.003,76.067,76.956,5177100,0.2,0.0
2018-09-04,74.325,75.804,73.96,74.522,18565800,0.0,0.0
2018-09-05,74.569,75.196,74.241,74.821,12269100,0.0,0.0
2018-09-06,75.055,75.683,74.681,75.271,8576900,0.0,0.0
2018-09-07,74.906,75.982,74.906,75.177,6633900,0.0,0.0
2018-09-10,76.198,77.181,76.038,76.862,6965600,0.0,0.0
2018-09-11,77.892,78.248,77.284,77.359,7166800,0.0,0.0
2018-09-12,77.424,77.742,76.806,77.705,5384300,0.0,0.0
2018-09-13,77.902,78.548,77.817,78.145,5382100,0.0,0.0
2018-09-14,78.248,78.491,77.761,78.164,4884400,0.0,0.0
2018-09-17,78.164,78.576,77.649,77.948,4861100,0.0,0.0
2018-09-18,77.93,79.905,77.93,79.821,7277700,0.0,0.0
2018-09-19,80.223,80.373,78.753,79.044,8053100,0.0,0.0
2018-09-20,79.662,80.392,79.512,79.924,6620300,0.0,0.0
2018-09-21,80.514,80.551,79.587,80.092,13852700,0.0,0.0
2018-09-24,79.727,79.821,78.875,78.894,8770400,0.0,0.0
2018-09-25,79.446,79.671,78.707,79.381,10519500,0.0,0.0
2018-09-26,77.34,79.325,76.722,78.36,16357100,0.0,0.0
2018-09-27,78.426,79.502,78.388,79.147,6080600,0.0,0.0
2018-09-28,78.913,79.83,78.875,79.315,7452700,0.0,0.0
2018-10-01,79.671,80.373,78.988,79.072,7876400,0.0,0.0
2018-10-02,78.959,79.156,77.237,77.49,8446900,0.0,0.0
2018-10-03,76.703,77.667,76.535,77.237,10046700,0.0,0.0
2018-10-04,77.087,77.218,74.915,75.065,9161100,0.0,0.0
2018-10-05,74.981,75.823,74.363,75.009,7019100,0.0,0.0
2018-10-08,74.934,75.402,74.035,75.112,8058700,0.0,0.0
2018-10-09,75.243,76.291,75.046,75.29,7643400,0.0,0.0
2018-10-10,74.578,74.934,70.0,70.159,12977800,0.0,0.0
2018-10-11,70.0,72.153,69.185,69.757,11532100,0.0,0.0
2018-10-12,71.123,71.957,70.131,71.067,10393800,0.0,0.0
2018-10-15,70.936,71.301,70.187,70.206,5789000,0.0,0.0
2018-10-16,70.777,72.696,70.515,72.537,7744200,0.0,0.0
2018-10-17,72.575,72.837,71.095,71.601,6816900,0.0,0.0
2018-10-18,72.462,72.472,70.215,70.777,7622200,0.0,0.0
2018-10-19,70.992,71.198,69.41,69.476,7301200,0.0,0.0
2018-10-22,69.888,70.412,69.56,70.122,7042500,0.0,0.0
2018-10-23,69.457,69.635,67.472,68.671,11423800,0.0,0.0
2018-10-24,68.783,69.85,67.36,67.519,8333900,0.0,0.0
2018-10-25,68.053,68.811,67.622,68.437,7648000,0.0,0.0
2018-10-26,67.407,68.071,66.18,67.472,8371100,0.0,0.0
2018-10-29,68.586,69.288,66.836,67.585,9874200,0.0,0.0
2018-10-30,68.408,69.878,68.165,69.757,9470000,0.0,0.0
2018-10-31,70.683,71.47,70.14,70.253,8755500,0.0,0.0
2018-11-01,70.431,71.938,70.066,71.891,6117800,0.0,0.0
2018-11-02,72.584,73.576,70.88,71.694,6995100,0.0,0.0
2018-11-05,71.61,72.809,71.198,72.584,7143300,0.0,0.0
2018-11-06,72.406,72.631,71.489,71.685,6424200,0.0,0.0
2018-11-07,72.032,73.239,71.685,72.996,5403900,0.0,0.0
2018-11-08,72.734,73.174,72.312,72.818,5425000,0.0,0.0
2018-11-09,72.752,72.809,70.711,71.489,4737600,0.0,0.0
2018-11-12,71.479,71.872,70.206,70.309,5204900,0.0,0.0
2018-11-13,70.711,71.404,70.066,70.403,4584600,0.0,0.0
2018-11-14,71.451,72.546,70.112,70.403,7984200,0.0,0.0
2018-11-15,69.691,69.906,68.24,69.588,7858300,0.0,0.0
2018-11-16,69.054,70.702,68.399,69.972,8064200,0.0,0.0
2018-11-19,69.925,69.981,67.276,67.894,6744900,0.0,0.0
2018-11-20,65.993,67.472,65.085,66.583,9053900,0.0,0.0
2018-11-21,67.397,68.249,67.229,67.753,7326100,0.0,0.0
2018-11-23,67.454,67.894,66.854,66.929,2582300,0.0,0.0
2018-11-26,67.725,68.343,67.659,68.071,6458300,0.0,0.0
2018-11-27,67.669,67.922,66.751,67.491,5008000,0.0,0.0
2018-11-28,67.688,69.991,67.688,69.897,6167200,0.0,0.0
2018-11-29,69.878,70.168,68.642,69.597,5436700,0.0,0.0
2018-11-30,69.654,70.874,69.391,70.536,7947300,0.22,0.0
2018-12-03,72.396,74.18,72.236,73.184,10211800,0.0,0.0
2018-12-04,72.696,73.616,70.809,71.165,8800400,0.0,0.0
2018-12-06,69.832,70.959,69.1,70.931,9693700,0.0,0.0
2018-12-07,70.461,71.335,68.424,68.865,6133700,0.0,0.0
2018-12-10,68.64,69.212,66.302,68.086,7235000,0.0,0.0
2018-12-11,69.363,70.02,68.133,69.081,7794500,0.0,0.0
2018-12-12,69.973,70.687,69.025,69.785,6950400,0.0,0.0
2018-12-13,69.954,70.039,68.161,68.48,7454800,0.0,0.0
2018-12-14,67.579,69.156,67.053,68.104,7221200,0.0,0.0
2018-12-17,67.015,67.391,65.222,65.635,10647700,0.0,0.0
2018-12-18,66.574,67.992,66.133,66.809,7533300,0.0,0.0
2018-12-19,67.09,67.607,64.151,64.762,8426100,0.0,0.0
2018-12-20,64.536,65.325,62.471,63.409,14488500,0.0,0.0
2018-12-21,68.818,69.757,66.902,67.954,28487900,0.0,0.0
2018-12-24,67.043,67.541,63.926,63.945,8551400,0.0,0.0
2018-12-26,64.508,68.555,64.461,68.555,10019200,0.0,0.0
2018-12-27,67.776,69.231,66.658,69.175,9004900,0.0,0.0
2018-12-28,69.457,69.917,68.142,68.865,6197000,0.0,0.0
2018-12-31,69.466,69.917,69.034,69.616,5519100,0.0,0.0
2019-01-02,68.349,70.086,67.785,69.541,6762700,0.0,0.0
2019-01-03,68.78,68.846,66.865,68.311,8007400,0.0,0.0
2019-01-04,68.968,70.536,68.658,70.095,7844200,0.0,0.0
2019-01-07,70.18,71.701,69.766,71.1,8184800,0.0,0.0
2019-01-08,72.142,72.677,71.55,72.048,8809000,0.0,0.0
2019-01-09,72.273,72.443,71.494,71.917,8591000,0.0,0.0
2019-01-10,71.025,72.621,70.856,71.757,11148600,0.0,0.0
2019-01-11,71.682,72.198,71.175,71.4,10689900,0.0,0.0
2019-01-14,70.856,72.123,70.856,71.447,5677400,0.0,0.0
2019-01-15,71.541,73.222,71.485,73.128,6212400,0.0,0.0
2019-01-16,73.241,74.039,72.856,72.94,5697100,0.0,0.0
2019-01-17,72.809,74.555,72.593,74.302,7737300,0.0,0.0
2019-01-18,75.072,76.029,74.874,75.541,10404100,0.0,0.0
2019-01-22,75.428,76.349,75.306,75.823,8781700,0.0,0.0
2019-01-23,76.236,76.433,75.325,75.588,5823000,0.0,0.0
2019-01-24,75.682,75.936,74.696,75.532,4753200,0.0,0.0
2019-01-25,76.292,76.367,75.522,75.691,4457100,0.0,0.0
2019-01-28,74.931,75.597,74.874,75.419,5452000,0.0,0.0
2019-01-29,75.457,75.898,74.968,75.325,4187500,0.0,0.0
2019-01-30,75.494,76.33,75.175,76.321,5200200,0.0,0.0
2019-01-31,76.227,76.95,75.785,76.884,8599200,0.0,0.0
2019-02-01,76.837,76.903,76.18,76.536,5351900,0.0,0.0
2019-02-04,76.264,76.997,75.898,76.987,4236600,0.0,0.0
2019-02-05,76.978,78.114,76.931,77.804,6545600,0.0,0.0
2019-02-06,77.475,77.663,76.659,77.663,3682800,0.0,0.0
2019-02-07,77.137,77.795,76.724,77.363,4827500,0.0,0.0
2019-02-08,77.231,77.673,76.94,77.335,3786500,0.0,0.0
2019-02-11,77.889,78.715,77.814,78.574,6158500,0.0,0.0
2019-02-12,78.846,79.663,78.518,79.541,6290300,0.0,0.0
2019-02-13,79.588,80.368,79.588,80.189,5032800,0.0,0.0
2019-02-14,79.447,79.945,78.593,79.513,5179000,0.0,0.0
2019-02-15,80.274,80.546,79.907,80.17,6111300,0.0,0.0
2019-02-19,79.419,79.86,79.306,79.41,5105900,0.0,0.0
2019-02-20,79.466,79.767,79.203,79.663,6436100,0.0,0.0
2019-02-21,78.471,79.015,78.264,78.828,8579200,0.0,0.0
2019-02-22,79.062,79.832,78.903,79.588,4449500,0.0,0.0
2019-02-25,80.18,80.499,79.776,79.973,6229700,0.0,0.0
2019-02-26,80.105,80.828,80.001,80.565,6678700,0.0,0.0
2019-02-27,80.311,80.959,79.87,80.912,4588200,0.0,0.0
2019-02-28,80.828,81.128,80.452,80.499,4988100,0.0,0.0
2019-03-01,81.836,82.834,81.186,82.052,6314900,0.22,0.0
2019-03-04,82.203,82.834,80.122,80.621,7339500,0.0,0.0
2019-03-05,80.847,81.196,80.433,80.433,4976300,0.0,0.0
2019-03-06,80.584,80.951,80.057,80.141,3198000,0.0,0.0
2019-03-07,79.991,80.405,79.699,80.264,4321800,0.0,0.0
2019-03-08,79.624,79.906,79.096,79.831,4669700,0.0,0.0
2019-03-11,80.386,80.904,80.066,80.791,3999800,0.0,0.0
2019-03-12,80.753,81.036,80.038,80.424,4431600,0.0,0.0
2019-03-13,80.678,81.582,80.584,80.894,5037800,0.0,0.0
2019-03-14,81.101,81.789,80.678,81.779,5906100,0.0,0.0
2019-03-15,82.109,82.476,80.923,81.713,11031400,0.0,0.0
2019-03-18,82.184,82.692,81.902,82.674,7750700,0.0,0.0
2019-03-19,83.05,83.398,82.175,82.551,6642200,0.0,0.0
2019-03-20,82.372,82.448,81.045,81.61,5991500,0.0,0.0
2019-03-21,82.128,82.956,81.742,82.852,10386900,0.0,0.0
2019-03-22,80.207,80.866,77.336,77.374,21659800,0.0,0.0
2019-03-25,76.705,78.343,76.15,77.505,15558300,0.0,0.0
2019-03-26,78.729,79.162,78.051,78.494,9611900,0.0,0.0
2019-03-27,78.786,78.889,77.232,78.221,6485100,0.0,0.0
2019-03-28,79.012,79.755,78.795,79.115,6032700,0.0,0.0
2019-03-29,79.642,79.878,78.946,79.275,6492000,0.0,0.0
2019-04-01,80.057,80.32,79.736,80.235,6737400,0.0,0.0
2019-04-02,80.019,80.264,79.228,79.426,4433800,0.0,0.0
2019-04-03,79.925,80.009,79.313,79.52,4080900,0.0,0.0
2019-04-04,79.539,80.377,79.416,80.282,3660700,0.0,0.0
2019-04-05,80.96,81.111,80.066,80.395,7367400,0.0,0.0
2019-04-08,80.028,80.292,79.614,79.765,4705800,0.0,0.0
2019-04-09,79.285,79.642,79.049,79.341,3804500,0.0,0.0
2019-04-10,79.68,80.028,79.605,79.906,3918400,0.0,0.0
