Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-12-13,36.835,36.974,36.342,36.766,17705500,0.0,0.0
2017-12-14,36.564,36.661,36.21,36.383,18775400,0.0,0.0
2017-12-15,36.543,36.766,36.418,36.613,28935600,0.0,0.0
2017-12-18,36.801,37.113,36.606,37.016,15874300,0.0,0.0
2017-12-19,37.03,37.252,36.634,36.724,14239500,0.0,0.0
2017-12-20,36.919,37.086,36.62,36.682,11643500,0.0,0.0
2017-12-21,36.71,37.259,36.571,36.849,12778100,0.0,0.0
2017-12-22,36.919,37.28,36.884,36.974,13657800,0.0,0.0
2017-12-26,36.933,37.322,36.933,36.995,6595800,0.0,0.0
2017-12-27,37.127,37.19,36.905,37.037,8361900,0.0,0.0
2017-12-28,37.127,37.225,36.953,37.141,6726300,0.0,0.0
2017-12-29,37.099,37.162,36.794,36.794,9994700,0.0,0.0
2018-01-02,36.953,37.238,36.703,37.211,16045300,0.0,0.0
2018-01-03,37.051,37.079,36.272,36.446,16662400,0.0,0.0
2018-01-04,36.404,36.766,36.029,36.564,12062800,0.0,0.0
2018-01-05,36.703,36.759,36.39,36.481,13348900,0.0,0.0
2018-01-08,36.536,36.668,36.175,36.418,16212700,0.0,0.0
2018-01-09,36.643,36.868,36.242,36.285,14677800,0.59,0.0
2018-01-10,36.13,36.369,35.961,36.341,12593400,0.0,0.0
2018-01-11,36.481,36.685,36.306,36.636,15568200,0.0,0.0
2018-01-12,36.517,36.728,36.404,36.46,17673700,0.0,0.0
2018-01-16,36.334,36.573,36.151,36.32,14739200,0.0,0.0
2018-01-17,36.425,36.488,36.003,36.362,11591500,0.0,0.0
2018-01-18,36.488,37.473,36.13,36.242,29442600,0.0,0.0
2018-01-19,36.376,36.503,35.968,36.496,23761300,0.0,0.0
2018-01-22,36.594,37.606,36.566,37.585,27691300,0.0,0.0
2018-01-23,38.387,38.387,37.128,37.424,33000500,0.0,0.0
2018-01-24,37.838,38.274,37.613,38.12,21080400,0.0,0.0
2018-01-25,38.162,38.506,37.972,38.169,18638700,0.0,0.0
2018-01-26,38.309,38.492,38.204,38.471,13077600,0.0,0.0
2018-01-29,37.67,38.373,37.543,38.056,17052600,0.0,0.0
2018-01-30,38.176,38.316,37.817,37.895,15401500,0.0,0.0
2018-01-31,37.958,38.26,37.634,38.014,17827000,0.0,0.0
2018-02-01,38.309,38.492,37.972,38.176,18646100,0.0,0.0
2018-02-02,38.155,38.155,37.192,37.248,15574000,0.0,0.0
2018-02-05,36.924,37.395,35.504,35.504,22239600,0.0,0.0
2018-02-06,34.759,35.856,34.499,35.736,34543900,0.0,0.0
2018-02-07,35.596,36.51,35.504,35.863,16066600,0.0,0.0
2018-02-08,35.778,35.912,34.45,34.478,23308900,0.0,0.0
2018-02-09,34.871,35.364,34.007,35.068,27707900,0.0,0.0
2018-02-12,35.307,35.617,34.857,35.23,16903000,0.0,0.0
2018-02-13,35.089,35.335,34.569,35.209,11871700,0.0,0.0
2018-02-14,34.984,35.223,34.675,34.808,17559200,0.0,0.0
2018-02-15,34.836,34.998,34.414,34.97,18902700,0.0,0.0
2018-02-16,34.935,35.476,34.935,35.258,12264000,0.0,0.0
2018-02-20,35.04,35.075,34.281,34.393,21330400,0.0,0.0
2018-02-21,34.309,34.351,33.704,33.718,20889900,0.0,0.0
2018-02-22,33.922,34.239,33.592,33.655,21198300,0.0,0.0
2018-02-23,33.81,33.957,33.423,33.95,26371400,0.0,0.0
2018-02-26,34.253,34.555,34.063,34.513,20853900,0.0,0.0
2018-02-27,34.464,34.569,33.775,33.775,23234700,0.0,0.0
2018-02-28,34.281,34.421,33.55,33.564,22159100,0.0,0.0
2018-03-01,33.529,34.168,33.402,33.718,28950200,0.0,0.0
2018-03-02,33.627,33.979,33.578,33.929,17449900,0.0,0.0
2018-03-05,33.852,34.407,33.761,34.246,15348400,0.0,0.0
2018-03-06,34.274,34.372,33.957,34.372,13526900,0.0,0.0
2018-03-07,34.126,34.597,34.07,34.337,16738200,0.0,0.0
2018-03-08,34.372,34.471,33.972,34.457,17038500,0.0,0.0
2018-03-09,34.59,34.611,33.993,34.457,14927100,0.0,0.0
2018-03-12,34.471,34.632,34.218,34.309,12526300,0.0,0.0
2018-03-13,34.45,34.632,34.098,34.204,12840200,0.0,0.0
2018-03-14,34.4,34.52,34.0,34.063,11930400,0.0,0.0
2018-03-15,34.119,34.288,33.845,33.95,9537400,0.0,0.0
2018-03-16,34.035,34.295,33.901,34.14,26838100,0.0,0.0
2018-03-19,34.119,34.175,33.831,33.965,12980800,0.0,0.0
2018-03-20,34.028,34.161,33.451,33.529,10765500,0.0,0.0
2018-03-21,33.529,33.718,33.233,33.24,11062500,0.0,0.0
2018-03-22,33.114,33.409,32.882,32.959,14270800,0.0,0.0
2018-03-23,33.086,33.367,32.481,32.544,15955100,0.0,0.0
2018-03-26,32.889,33.163,32.755,33.093,15435500,0.0,0.0
2018-03-27,33.114,33.676,32.931,33.261,14544700,0.0,0.0
2018-03-28,33.669,34.14,33.627,33.747,17728000,0.0,0.0
2018-03-29,33.887,34.26,33.444,33.62,17305500,0.0,0.0
2018-04-02,33.479,33.704,32.847,33.156,16511200,0.0,0.0
2018-04-03,33.198,33.416,32.84,33.395,14841300,0.0,0.0
2018-04-04,33.156,33.74,32.973,33.697,12376400,0.0,0.0
2018-04-05,33.733,33.993,33.522,33.915,13201300,0.0,0.0
2018-04-06,33.817,33.943,33.233,33.381,16071600,0.0,0.0
2018-04-09,33.481,33.815,33.317,33.402,13475300,0.59,0.0
2018-04-10,33.602,34.862,33.452,34.363,24309300,0.0,0.0
2018-04-11,34.121,34.164,33.801,33.872,11695600,0.0,0.0
2018-04-12,34.079,34.271,33.773,33.986,8837900,0.0,0.0
2018-04-13,34.107,34.157,33.822,33.929,7302000,0.0,0.0
2018-04-16,34.136,34.499,34.072,34.449,8885500,0.0,0.0
2018-04-17,34.591,34.912,34.392,34.776,11575500,0.0,0.0
2018-04-18,34.883,34.926,34.577,34.613,8347700,0.0,0.0
2018-04-19,34.598,34.855,34.442,34.477,11174200,0.0,0.0
2018-04-20,34.392,34.613,33.609,34.1,18224700,0.0,0.0
2018-04-23,34.314,34.684,34.15,34.641,14211600,0.0,0.0
2018-04-24,35.538,35.873,34.983,35.36,20920400,0.0,0.0
2018-04-25,35.638,35.709,35.054,35.666,19893200,0.0,0.0
2018-04-26,35.31,35.623,35.196,35.424,14121900,0.0,0.0
2018-04-27,35.773,36.798,35.709,36.713,25986200,0.0,0.0
2018-04-30,36.592,36.77,35.125,35.132,28938900,0.0,0.0
2018-05-01,35.232,35.346,34.342,34.755,16101400,0.0,0.0
2018-05-02,34.734,34.783,33.808,33.993,18515900,0.0,0.0
2018-05-03,33.972,34.072,33.716,34.057,16114100,0.0,0.0
2018-05-04,33.815,34.399,33.808,34.306,10669300,0.0,0.0
2018-05-07,34.299,34.399,33.865,33.979,12892100,0.0,0.0
2018-05-08,33.844,33.886,33.267,33.474,16716900,0.0,0.0
2018-05-09,33.459,33.587,32.811,33.018,23083300,0.0,0.0
2018-05-10,33.231,33.666,33.118,33.602,15727500,0.0,0.0
2018-05-11,34.221,34.933,34.114,34.613,22872800,0.0,0.0
2018-05-14,34.648,34.812,34.371,34.52,10362600,0.0,0.0
2018-05-15,34.278,34.378,33.901,34.022,12655400,0.0,0.0
2018-05-16,34.022,34.235,33.929,34.072,9798800,0.0,0.0
2018-05-17,34.072,34.2,33.929,34.064,8907500,0.0,0.0
2018-05-18,34.057,34.093,33.687,33.986,11384400,0.0,0.0
2018-05-21,34.022,34.527,33.986,34.477,8588800,0.0,0.0
2018-05-22,34.406,35.104,34.356,34.748,18539800,0.0,0.0
2018-05-23,34.698,34.869,34.406,34.591,14027800,0.0,0.0
2018-05-24,34.805,34.883,34.506,34.627,13580400,0.0,0.0
2018-05-25,34.591,34.634,34.342,34.541,7948000,0.0,0.0
2018-05-29,34.385,34.499,34.072,34.314,13035300,0.0,0.0
2018-05-30,34.52,34.684,34.342,34.598,10459100,0.0,0.0
2018-05-31,34.541,34.548,33.829,33.936,27288300,0.0,0.0
2018-06-01,34.093,34.171,33.894,34.036,9967100,0.0,0.0
2018-06-04,34.207,34.285,33.979,34.043,9012600,0.0,0.0
2018-06-05,34.015,34.306,34.007,34.15,10378000,0.0,0.0
2018-06-06,34.285,34.484,34.022,34.463,12924800,0.0,0.0
2018-06-07,34.143,35.068,34.064,34.89,19674300,0.0,0.0
2018-06-08,34.492,35.025,34.477,35.011,15399300,0.0,0.0
2018-06-11,35.232,35.453,35.068,35.097,14143700,0.0,0.0
2018-06-12,35.296,35.339,34.641,34.748,15597900,0.0,0.0
2018-06-13,34.492,34.563,33.73,33.744,30809400,0.0,0.0
2018-06-14,34.0,34.093,33.673,34.043,17568400,0.0,0.0
2018-06-15,34.007,34.214,33.901,34.214,31398000,0.0,0.0
2018-06-18,34.1,34.171,33.552,33.787,15330400,0.0,0.0
2018-06-19,33.936,34.726,33.829,34.527,25070000,0.0,0.0
2018-06-20,34.627,34.641,34.036,34.235,11996800,0.0,0.0
2018-06-21,34.791,34.883,34.442,34.62,14854600,0.0,0.0
2018-06-22,34.855,35.545,34.769,35.424,31911000,0.0,0.0
2018-06-25,35.481,35.623,35.09,35.31,19301900,0.0,0.0
2018-06-26,35.324,35.417,34.933,35.097,13597000,0.0,0.0
2018-06-27,35.011,35.403,34.89,35.104,14144300,0.0,0.0
2018-06-28,35.189,36.342,35.175,36.207,21605500,0.0,0.0
2018-06-29,36.115,36.2,35.652,35.816,18023100,0.0,0.0
2018-07-02,35.773,35.908,35.381,35.894,13141200,0.0,0.0
2018-07-03,35.922,36.371,35.809,36.093,8441100,0.0,0.0
2018-07-05,36.3,36.52,35.965,36.506,11279600,0.0,0.0
2018-07-06,36.606,36.777,36.471,36.649,10203800,0.0,0.0
2018-07-09,36.749,36.807,36.497,36.541,10491200,0.59,0.0
2018-07-10,36.584,37.03,36.541,36.973,9614600,0.0,0.0
2018-07-11,36.886,37.268,36.836,36.973,14348100,0.0,0.0
2018-07-12,37.088,37.146,36.699,36.901,10583900,0.0,0.0
2018-07-13,36.8,37.052,36.677,37.023,11175100,0.0,0.0
2018-07-16,36.987,37.246,36.821,37.153,9633400,0.0,0.0
2018-07-17,37.117,37.405,37.03,37.037,10636100,0.0,0.0
2018-07-18,37.023,37.081,36.641,36.829,11734900,0.0,0.0
2018-07-19,36.8,36.8,36.44,36.548,9524200,0.0,0.0
2018-07-20,36.389,36.721,36.26,36.454,12026500,0.0,0.0
2018-07-23,36.505,36.713,36.202,36.548,11703200,0.0,0.0
2018-07-24,36.908,37.354,36.044,37.095,23265200,0.0,0.0
2018-07-25,37.225,37.484,36.591,36.663,15702800,0.0,0.0
2018-07-26,36.821,37.167,36.807,36.857,11162000,0.0,0.0
2018-07-27,37.073,37.722,37.073,37.455,14073700,0.0,0.0
2018-07-30,37.642,38.168,37.506,37.801,16725000,0.0,0.0
2018-07-31,37.88,37.93,37.081,37.189,16924200,0.0,0.0
2018-08-01,37.462,37.527,37.052,37.254,12789400,0.0,0.0
