Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-02-17,41.036,41.36,40.842,41.134,1309400,0.0,0.0
2017-02-21,41.142,41.668,40.721,40.842,3161600,0.0,0.0
2017-02-22,43.959,45.125,42.996,43.837,10284800,0.0,0.0
2017-02-23,44.121,44.453,42.267,42.348,2547200,0.0,0.0
2017-02-24,42.243,42.979,41.814,42.931,1299700,0.0,0.0
2017-02-27,42.915,42.915,42.065,42.591,1175500,0.0,0.0
2017-02-28,42.494,42.704,41.425,41.781,1545700,0.0,0.0
2017-03-01,42.388,42.55,41.814,42.372,1106900,0.0,0.0
2017-03-02,42.421,42.421,41.862,41.87,801500,0.0,0.0
2017-03-03,41.822,41.975,41.514,41.708,579800,0.0,0.0
2017-03-06,41.959,42.243,41.684,41.903,1267100,0.0,0.0
2017-03-07,41.919,42.081,41.53,41.7,1034400,0.0,0.0
2017-03-08,41.781,42.154,41.506,42.089,1044800,0.0,0.0
2017-03-09,42.081,42.364,41.87,42.186,923900,0.0,0.0
2017-03-10,42.032,42.623,41.951,42.51,1072800,0.0,0.0
2017-03-13,42.592,42.796,42.215,42.387,1007400,0.51,0.0
2017-03-14,42.33,42.444,41.733,42.036,1058600,0.0,0.0
2017-03-15,42.068,42.608,41.782,42.428,938900,0.0,0.0
2017-03-16,42.51,42.845,42.24,42.804,863300,0.0,0.0
2017-03-17,42.894,43.107,42.502,42.804,3170800,0.0,0.0
2017-03-20,42.878,43.196,42.69,43.041,916900,0.0,0.0
2017-03-21,43.107,43.213,42.027,42.117,941500,0.0,0.0
2017-03-22,42.256,42.289,41.619,41.864,740100,0.0,0.0
2017-03-23,41.921,42.338,41.88,42.085,837600,0.0,0.0
2017-03-24,42.109,42.305,41.619,41.774,690800,0.0,0.0
2017-03-27,41.373,41.79,41.038,41.504,935500,0.0,0.0
2017-03-28,41.561,41.864,41.104,41.7,1035100,0.0,0.0
2017-03-29,41.741,41.929,41.447,41.66,767800,0.0,0.0
2017-03-30,41.651,41.929,41.39,41.766,716000,0.0,0.0
2017-03-31,41.66,42.027,41.545,41.782,735200,0.0,0.0
2017-04-03,41.848,42.027,40.875,41.071,789000,0.0,0.0
2017-04-04,41.104,41.153,40.687,40.867,980100,0.0,0.0
2017-04-05,40.883,41.234,40.679,40.728,783800,0.0,0.0
2017-04-06,40.785,41.185,40.605,40.94,587800,0.0,0.0
2017-04-07,40.957,41.382,40.916,41.177,957100,0.0,0.0
2017-04-10,41.177,41.668,41.145,41.316,763900,0.0,0.0
2017-04-11,41.349,41.423,40.728,40.867,1199800,0.0,0.0
2017-04-12,40.883,40.94,40.204,40.294,788100,0.0,0.0
2017-04-13,40.237,40.556,39.73,39.804,1048600,0.0,0.0
2017-04-17,39.902,40.049,39.649,40.041,859400,0.0,0.0
2017-04-18,40.057,40.343,39.951,40.27,726100,0.0,0.0
2017-04-19,40.45,40.728,40.401,40.531,893200,0.0,0.0
2017-04-20,40.654,40.948,40.54,40.858,946700,0.0,0.0
2017-04-21,40.989,41.087,40.728,40.834,711100,0.0,0.0
2017-04-24,41.194,41.324,40.891,41.112,1130800,0.0,0.0
2017-04-25,41.194,41.553,41.046,41.48,1076900,0.0,0.0
2017-04-26,41.259,41.521,40.572,41.341,1894200,0.0,0.0
2017-04-27,41.496,41.97,41.251,41.864,977000,0.0,0.0
2017-04-28,41.88,41.954,41.292,41.561,1233200,0.0,0.0
2017-05-01,41.741,42.477,41.611,42.371,1746300,0.0,0.0
2017-05-02,42.297,42.82,41.807,41.888,1993300,0.0,0.0
2017-05-03,40.777,41.602,39.918,41.431,2166800,0.0,0.0
2017-05-04,41.03,42.085,40.695,42.036,1940700,0.0,0.0
2017-05-05,42.15,42.927,41.782,42.91,1574300,0.0,0.0
2017-05-08,43.049,43.213,42.232,42.477,871600,0.0,0.0
2017-05-09,42.518,42.657,42.036,42.518,920000,0.0,0.0
2017-05-10,42.551,43.049,42.551,43.017,1148500,0.0,0.0
2017-05-11,42.869,42.951,42.485,42.804,545000,0.0,0.0
2017-05-12,42.755,42.853,42.518,42.632,579400,0.0,0.0
2017-05-15,42.69,42.927,42.51,42.829,808600,0.0,0.0
2017-05-16,42.788,43.131,42.714,43.0,1006400,0.0,0.0
2017-05-17,42.73,42.91,41.692,41.774,1366700,0.0,0.0
2017-05-18,41.692,42.297,41.316,41.692,1016500,0.0,0.0
2017-05-19,41.938,42.314,41.725,41.872,696400,0.0,0.0
2017-05-22,42.027,42.69,41.954,42.534,624200,0.0,0.0
2017-05-23,42.69,42.69,42.044,42.248,684700,0.0,0.0
2017-05-24,42.305,42.739,42.052,42.093,619600,0.0,0.0
2017-05-25,42.281,42.624,42.134,42.575,481300,0.0,0.0
2017-05-26,42.853,43.082,42.673,42.837,742000,0.0,0.0
2017-05-30,42.763,42.976,42.485,42.6,673000,0.0,0.0
2017-05-31,42.681,43.025,42.134,42.542,1313800,0.0,0.0
2017-06-01,42.731,43.188,42.575,43.115,668400,0.0,0.0
2017-06-02,43.18,43.573,42.91,43.286,607900,0.0,0.0
2017-06-05,43.262,44.169,43.237,43.801,1268600,0.0,0.0
2017-06-06,43.826,44.038,43.172,43.196,999800,0.0,0.0
2017-06-07,43.254,43.254,42.346,42.42,787700,0.0,0.0
2017-06-08,42.51,42.51,42.101,42.42,756300,0.0,0.0
2017-06-09,42.469,42.518,42.158,42.42,989600,0.0,0.0
2017-06-12,42.502,42.542,42.117,42.436,756600,0.0,0.0
2017-06-13,42.461,42.665,42.101,42.191,525900,0.0,0.0
2017-06-14,42.354,42.387,41.962,42.281,1835500,0.0,0.0
2017-06-15,41.909,42.801,41.909,42.685,901700,0.51,0.0
2017-06-16,42.372,42.826,42.289,42.388,950300,0.0,0.0
2017-06-19,42.512,42.834,42.429,42.76,751100,0.0,0.0
2017-06-20,42.611,42.851,42.083,42.405,816500,0.0,0.0
2017-06-21,42.537,42.619,42.107,42.248,521500,0.0,0.0
2017-06-22,42.355,42.652,42.107,42.429,571300,0.0,0.0
2017-06-23,42.677,42.743,42.289,42.339,1158400,0.0,0.0
2017-06-26,42.43,42.694,42.248,42.355,845800,0.0,0.0
2017-06-27,42.413,42.446,41.703,41.752,735000,0.0,0.0
2017-06-28,41.926,42.339,41.918,42.066,906700,0.0,0.0
2017-06-29,42.124,42.496,41.686,42.058,949900,0.0,0.0
2017-06-30,41.951,42.314,41.835,42.132,852600,0.0,0.0
2017-07-03,42.314,42.826,42.24,42.785,721200,0.0,0.0
2017-07-05,42.76,43.107,42.595,42.991,1345200,0.0,0.0
2017-07-06,42.809,42.917,42.066,42.091,1132600,0.0,0.0
2017-07-07,42.306,42.421,42.091,42.248,931200,0.0,0.0
2017-07-10,42.091,42.43,41.48,41.497,3086400,0.0,0.0
2017-07-11,41.612,41.769,41.274,41.53,1222800,0.0,0.0
2017-07-12,41.703,41.951,41.125,41.53,2248900,0.0,0.0
2017-07-13,41.488,41.752,41.199,41.48,1330300,0.0,0.0
2017-07-14,41.67,41.686,41.373,41.53,867700,0.0,0.0
2017-07-17,41.736,41.992,41.604,41.777,806400,0.0,0.0
2017-07-18,41.62,41.827,41.282,41.455,1288500,0.0,0.0
2017-07-19,42.149,42.677,41.893,42.652,2027100,0.0,0.0
2017-07-20,42.76,42.76,42.223,42.38,955000,0.0,0.0
2017-07-21,42.33,42.718,42.322,42.595,713600,0.0,0.0
2017-07-24,42.471,42.884,42.33,42.669,774100,0.0,0.0
2017-07-25,42.644,43.519,42.529,43.396,1557400,0.0,0.0
2017-07-26,43.528,43.528,42.983,43.14,750000,0.0,0.0
2017-07-27,43.123,43.123,42.413,42.834,1061300,0.0,0.0
2017-07-28,42.834,42.966,42.314,42.372,773300,0.0,0.0
2017-07-31,42.52,42.553,41.414,41.439,1401700,0.0,0.0
2017-08-01,41.686,41.926,41.117,41.274,1606300,0.0,0.0
2017-08-02,42.165,43.569,42.066,43.115,3343100,0.0,0.0
2017-08-03,43.007,43.28,42.718,42.785,1426200,0.0,0.0
2017-08-04,42.859,42.991,42.537,42.834,1104200,0.0,0.0
2017-08-07,42.132,43.09,42.132,43.016,986700,0.0,0.0
2017-08-08,43.04,43.115,42.619,42.735,1030700,0.0,0.0
2017-08-09,42.644,43.222,42.628,43.164,1453000,0.0,0.0
2017-08-10,42.95,43.28,42.215,42.347,1583600,0.0,0.0
2017-08-11,42.628,42.752,42.033,42.281,918400,0.0,0.0
2017-08-14,42.496,42.958,42.322,42.768,651300,0.0,0.0
2017-08-15,42.743,42.908,42.421,42.438,733800,0.0,0.0
2017-08-16,42.628,43.057,42.421,42.834,689300,0.0,0.0
2017-08-17,42.785,42.966,42.256,42.273,612500,0.0,0.0
2017-08-18,42.297,42.405,42.017,42.248,717000,0.0,0.0
2017-08-21,42.19,42.388,41.992,42.091,770200,0.0,0.0
2017-08-22,42.231,42.718,42.074,42.685,917200,0.0,0.0
2017-08-23,42.57,43.404,42.504,42.966,1512300,0.0,0.0
2017-08-24,42.991,43.536,42.875,43.082,1297800,0.0,0.0
2017-08-25,43.272,43.594,43.197,43.371,627700,0.0,0.0
2017-08-28,43.412,43.594,42.875,42.974,654300,0.0,0.0
2017-08-29,42.718,42.892,42.388,42.512,870100,0.0,0.0
2017-08-30,42.429,42.809,42.339,42.71,743200,0.0,0.0
2017-08-31,42.793,42.933,42.347,42.52,957000,0.0,0.0
2017-09-01,42.694,43.065,42.586,42.785,796300,0.0,0.0
2017-09-05,42.677,42.908,42.091,42.487,937400,0.0,0.0
2017-09-06,42.603,43.148,42.388,43.024,1029900,0.0,0.0
2017-09-07,43.123,43.206,42.735,42.9,677300,0.0,0.0
2017-09-08,42.669,43.404,42.652,43.148,740400,0.0,0.0
2017-09-11,43.387,43.387,42.925,43.057,989400,0.0,0.0
2017-09-12,43.313,43.478,42.652,42.941,1622200,0.0,0.0
2017-09-13,43.033,43.917,43.0,43.809,1184900,0.51,0.0
2017-09-14,43.292,43.742,43.158,43.617,927300,0.0,0.0
2017-09-15,43.575,43.809,43.358,43.759,1152700,0.0,0.0
2017-09-18,43.934,43.934,43.575,43.767,678600,0.0,0.0
2017-09-19,43.784,43.809,43.225,43.308,870300,0.0,0.0
2017-09-20,43.041,43.542,43.041,43.508,639400,0.0,0.0
2017-09-21,43.525,43.675,43.192,43.358,649200,0.0,0.0
2017-09-22,43.425,43.767,43.4,43.7,461800,0.0,0.0
2017-09-25,43.775,44.817,43.717,44.359,1045700,0.0,0.0
2017-09-26,44.567,44.901,44.476,44.759,1058700,0.0,0.0
2017-09-27,44.859,45.151,44.609,45.051,735800,0.0,0.0
2017-09-28,44.984,45.118,44.751,45.059,476900,0.0,0.0
2017-09-29,44.984,45.151,44.567,45.001,780400,0.0,0.0
2017-10-02,45.076,45.193,44.684,45.159,717900,0.0,0.0
2017-10-03,45.301,45.435,45.051,45.376,722600,0.0,0.0
2017-10-04,45.384,45.751,45.243,45.668,782700,0.0,0.0
2017-10-05,45.743,45.776,45.368,45.685,874700,0.0,0.0
2017-10-06,45.668,45.685,44.734,44.884,1213400,0.0,0.0
2017-10-09,44.909,45.201,44.742,44.959,843200,0.0,0.0
2017-10-10,44.918,45.318,44.918,45.243,659200,0.0,0.0
2017-10-11,45.251,45.501,45.101,45.343,619700,0.0,0.0
2017-10-12,45.351,45.651,45.243,45.61,865200,0.0,0.0
2017-10-13,45.626,46.277,45.568,46.001,1343000,0.0,0.0
2017-10-16,45.985,46.21,45.785,45.985,839500,0.0,0.0
2017-10-17,46.152,46.385,45.985,46.027,592500,0.0,0.0
2017-10-18,45.976,46.135,45.751,45.926,759000,0.0,0.0
2017-10-19,45.793,46.352,45.501,46.235,801900,0.0,0.0
2017-10-20,46.335,46.585,46.293,46.527,742900,0.0,0.0
2017-10-23,46.627,46.677,46.41,46.527,785400,0.0,0.0
2017-10-24,46.685,47.052,46.452,47.035,1007100,0.0,0.0
2017-10-25,46.977,47.269,46.752,47.152,1229500,0.0,0.0
2017-10-26,47.286,47.319,46.81,47.085,653400,0.0,0.0
2017-10-27,47.094,47.311,46.043,46.935,821600,0.0,0.0
2017-10-30,46.869,47.194,46.619,47.102,773600,0.0,0.0
2017-10-31,47.302,47.602,46.869,47.202,1574000,0.0,0.0
2017-11-01,48.044,50.396,48.036,49.862,3488700,0.0,0.0
2017-11-02,49.779,49.787,48.595,49.078,2387500,0.0,0.0
2017-11-03,49.162,49.679,48.878,49.654,1112200,0.0,0.0
2017-11-06,49.737,50.07,49.228,49.445,1071100,0.0,0.0
2017-11-07,49.262,49.554,49.037,49.37,832200,0.0,0.0
2017-11-08,49.437,49.862,49.12,49.737,828100,0.0,0.0
2017-11-09,49.362,49.845,49.195,49.795,1233900,0.0,0.0
2017-11-10,49.645,50.896,49.587,50.721,1644900,0.0,0.0
2017-11-13,50.704,50.704,50.071,50.512,1404400,0.0,0.0
2017-11-14,50.462,51.096,50.221,50.654,1099300,0.0,0.0
2017-11-15,50.454,50.688,50.121,50.271,937500,0.0,0.0
2017-11-16,50.446,50.796,50.212,50.654,859100,0.0,0.0
2017-11-17,50.596,51.488,50.537,51.238,1060000,0.0,0.0
2017-11-20,51.221,51.53,50.979,51.296,957400,0.0,0.0
2017-11-21,51.605,52.205,51.488,52.105,1125000,0.0,0.0
2017-11-22,52.005,52.005,51.063,51.305,1030700,0.0,0.0
2017-11-24,51.438,51.93,51.038,51.521,317200,0.0,0.0
2017-11-27,51.563,51.763,51.421,51.446,562600,0.0,0.0
2017-11-28,51.621,52.522,51.621,52.464,807500,0.0,0.0
2017-11-29,52.405,52.655,51.947,52.03,959600,0.0,0.0
2017-11-30,52.122,52.263,51.713,51.763,1354100,0.0,0.0
2017-12-01,51.855,51.972,50.329,51.054,1120300,0.0,0.0
2017-12-04,51.313,51.571,50.721,50.738,1090700,0.0,0.0
2017-12-05,50.954,51.771,50.679,51.296,1348600,0.0,0.0
2017-12-06,51.38,51.596,51.038,51.246,1011200,0.0,0.0
2017-12-07,51.163,51.346,50.921,51.088,902300,0.0,0.0
2017-12-08,51.129,51.955,51.129,51.922,968100,0.0,0.0
2017-12-11,51.746,51.972,51.38,51.663,1081000,0.0,0.0
2017-12-12,51.696,51.763,50.804,50.971,892300,0.0,0.0
2017-12-13,50.938,51.021,50.663,50.721,1188800,0.0,0.0
2017-12-14,50.897,51.049,49.989,49.998,1261400,0.51,0.0
2017-12-15,49.308,49.586,48.257,49.073,5300600,0.0,0.0
2017-12-18,49.191,49.729,49.006,49.3,1650500,0.0,0.0
2017-12-19,49.51,49.788,49.207,49.258,1190000,0.0,0.0
2017-12-20,49.577,49.586,49.283,49.443,988200,0.0,0.0
2017-12-21,49.737,50.065,49.401,49.754,1240600,0.0,0.0
2017-12-22,49.796,49.998,49.678,49.762,493700,0.0,0.0
2017-12-26,49.712,50.242,49.628,49.838,355800,0.0,0.0
2017-12-27,49.897,50.233,49.846,49.998,403800,0.0,0.0
2017-12-28,50.006,50.326,50.006,50.258,415300,0.0,0.0
2017-12-29,50.258,50.435,49.939,50.09,497100,0.0,0.0
2018-01-02,50.149,50.334,49.771,50.065,885400,0.0,0.0
2018-01-03,50.166,50.704,50.082,50.679,655100,0.0,0.0
2018-01-04,50.654,50.755,50.275,50.679,1096000,0.0,0.0
2018-01-05,50.78,50.872,50.132,50.233,843000,0.0,0.0
2018-01-08,50.115,50.771,49.754,50.738,1263400,0.0,0.0
2018-01-09,50.897,50.948,50.233,50.326,975000,0.0,0.0
2018-01-10,50.317,51.049,50.174,50.847,759000,0.0,0.0
2018-01-11,50.839,51.789,50.805,51.646,915800,0.0,0.0
2018-01-12,51.688,52.117,51.604,52.1,1483300,0.0,0.0
2018-01-16,52.26,52.672,51.595,51.671,1612800,0.0,0.0
2018-01-17,51.991,53.058,51.965,53.008,1099900,0.0,0.0
2018-01-18,52.924,53.26,52.865,53.176,820000,0.0,0.0
2018-01-19,53.395,53.74,53.016,53.706,1216000,0.0,0.0
2018-01-22,53.328,53.857,53.092,53.849,1038200,0.0,0.0
2018-01-23,53.891,54.345,53.689,54.252,861300,0.0,0.0
2018-01-24,54.522,54.622,53.622,53.992,1385400,0.0,0.0
2018-01-25,54.185,54.261,53.42,53.605,1248000,0.0,0.0
2018-01-26,53.925,54.32,53.798,54.303,912300,0.0,0.0
2018-01-29,53.765,54.252,53.403,53.571,1092900,0.0,0.0
2018-01-30,53.344,53.437,52.823,53.033,1185900,0.0,0.0
2018-01-31,53.109,53.428,52.554,52.924,3278100,0.0,0.0
2018-02-01,52.798,53.134,52.117,52.705,1298500,0.0,0.0
2018-02-02,52.646,53.26,52.377,52.478,975200,0.0,0.0
2018-02-05,52.234,52.798,51.108,51.116,1510100,0.0,0.0
2018-02-06,50.452,52.596,49.754,52.394,1589800,0.0,0.0
2018-02-07,53.311,53.689,51.377,53.042,1630100,0.0,0.0
2018-02-08,53.058,53.294,51.377,51.402,1293300,0.0,0.0
2018-02-09,51.923,52.26,50.124,51.478,1387400,0.0,0.0
2018-02-12,51.764,52.47,51.747,52.108,1169800,0.0,0.0
2018-02-13,52.15,52.621,51.511,52.495,1126700,0.0,0.0
2018-02-14,52.293,53.983,51.873,53.815,1091700,0.0,0.0
2018-02-15,54.16,54.69,53.756,54.547,1340600,0.0,0.0
2018-02-16,54.48,55.085,54.337,54.833,1156300,0.0,0.0
2018-02-20,54.824,55.463,54.387,54.538,2661900,0.0,0.0
2018-02-21,51.175,53.134,50.502,52.024,3992800,0.0,0.0
2018-02-22,52.319,52.655,50.25,50.78,2014400,0.0,0.0
2018-02-23,50.662,51.133,50.09,50.746,1643900,0.0,0.0
2018-02-26,50.881,51.225,50.494,50.998,1415200,0.0,0.0
2018-02-27,50.855,51.091,50.494,50.637,1357600,0.0,0.0
2018-02-28,50.822,51.04,49.804,49.813,861600,0.0,0.0
2018-03-01,49.737,50.284,48.997,49.493,1362500,0.0,0.0
2018-03-02,49.325,50.048,48.636,49.964,936800,0.0,0.0
2018-03-05,49.619,50.359,49.493,50.115,937400,0.0,0.0
2018-03-06,50.141,50.3,49.695,50.292,921200,0.0,0.0
2018-03-07,49.922,50.502,49.838,50.443,897200,0.0,0.0
2018-03-08,50.872,52.234,50.09,50.359,841000,0.0,0.0
2018-03-09,50.485,51.309,50.401,51.284,965100,0.0,0.0
2018-03-12,51.343,51.621,50.998,51.301,691300,0.0,0.0
2018-03-13,51.713,51.949,51.217,51.419,912100,0.0,0.0
2018-03-14,51.758,51.851,50.851,51.097,883000,0.51,0.0
2018-03-15,51.249,51.385,50.503,50.605,871500,0.0,0.0
2018-03-16,50.639,51.114,50.461,50.969,2888900,0.0,0.0
2018-03-19,50.69,50.876,50.333,50.74,905400,0.0,0.0
2018-03-20,50.834,50.995,50.622,50.868,934700,0.0,0.0
2018-03-21,50.825,51.029,50.435,50.461,704400,0.0,0.0
2018-03-22,50.138,50.401,49.46,49.469,921800,0.0,0.0
2018-03-23,49.723,49.765,48.892,48.909,747300,0.0,0.0
2018-03-26,49.409,49.994,49.231,49.765,788900,0.0,0.0
2018-03-27,49.782,50.316,49.019,49.299,781600,0.0,0.0
2018-03-28,49.35,49.909,49.045,49.358,720300,0.0,0.0
2018-03-29,49.697,50.257,49.35,49.969,736200,0.0,0.0
2018-04-02,49.85,49.85,48.578,49.231,849700,0.0,0.0
2018-04-03,49.469,49.952,49.036,49.859,699200,0.0,0.0
2018-04-04,49.29,50.367,49.07,50.308,1054600,0.0,0.0
2018-04-05,50.562,50.698,50.198,50.579,1183600,0.0,0.0
2018-04-06,50.283,50.579,49.078,49.536,748800,0.0,0.0
2018-04-09,49.765,50.172,49.502,49.613,671200,0.0,0.0
2018-04-10,50.232,50.605,49.952,50.342,645700,0.0,0.0
2018-04-11,50.147,50.418,50.045,50.274,678400,0.0,0.0
2018-04-12,50.41,50.588,50.232,50.283,595500,0.0,0.0
2018-04-13,50.545,50.545,49.867,50.054,655100,0.0,0.0
2018-04-16,50.367,50.622,49.969,50.393,708700,0.0,0.0
2018-04-17,50.825,50.969,50.579,50.808,918100,0.0,0.0
2018-04-18,50.842,51.198,50.69,50.859,733100,0.0,0.0
2018-04-19,50.757,50.757,49.833,50.223,578800,0.0,0.0
2018-04-20,50.325,50.444,49.672,49.977,573800,0.0,0.0
2018-04-23,49.994,50.028,49.019,49.257,1066300,0.0,0.0
2018-04-24,49.392,49.757,48.671,48.892,900700,0.0,0.0
2018-04-25,48.934,49.163,48.341,49.036,795800,0.0,0.0
2018-04-26,49.435,50.011,49.316,49.994,974000,0.0,0.0
2018-04-27,49.723,50.486,49.57,50.249,1082900,0.0,0.0
2018-04-30,50.172,50.232,49.647,49.748,908400,0.0,0.0
2018-05-01,49.452,50.113,49.104,50.02,1238200,0.0,0.0
2018-05-02,51.682,52.962,51.156,52.53,2673000,0.0,0.0
2018-05-03,52.572,52.572,50.902,51.173,1794000,0.0,0.0
2018-05-04,50.876,51.114,50.622,50.783,1528300,0.0,0.0
2018-05-07,50.749,50.749,50.079,50.342,879900,0.0,0.0
2018-05-08,50.74,50.859,50.172,50.52,765600,0.0,0.0
2018-05-09,50.545,50.766,50.266,50.376,880500,0.0,0.0
2018-05-10,50.469,50.495,50.096,50.189,857000,0.0,0.0
2018-05-11,50.121,50.52,50.028,50.274,709500,0.0,0.0
2018-05-14,50.257,50.486,49.952,50.359,668200,0.0,0.0
2018-05-15,50.249,50.367,49.782,50.223,799700,0.0,0.0
2018-05-16,50.13,50.876,50.045,50.613,746300,0.0,0.0
2018-05-17,50.52,50.935,50.461,50.656,626300,0.0,0.0
2018-05-18,50.613,50.783,50.257,50.673,538700,0.0,0.0
2018-05-21,50.978,51.351,50.885,51.224,512700,0.0,0.0
2018-05-22,51.139,51.546,51.139,51.275,518200,0.0,0.0
2018-05-23,51.156,51.232,50.588,51.114,692400,0.0,0.0
2018-05-24,51.071,51.453,50.969,51.326,546200,0.0,0.0
2018-05-25,51.326,51.597,51.309,51.351,463900,0.0,0.0
2018-05-29,51.063,51.631,50.969,51.249,765900,0.0,0.0
2018-05-30,51.368,51.809,51.249,51.639,711900,0.0,0.0
2018-05-31,51.639,51.639,50.766,50.952,1187200,0.0,0.0
2018-06-01,51.292,52.292,51.13,52.055,974800,0.0,0.0
2018-06-04,52.08,52.156,51.597,51.733,572000,0.0,0.0
2018-06-05,51.724,52.368,51.563,52.309,744400,0.0,0.0
2018-06-06,52.402,52.521,52.012,52.479,662000,0.0,0.0
2018-06-07,52.572,52.623,52.012,52.089,715900,0.0,0.0
2018-06-08,52.089,52.479,51.792,52.445,640700,0.0,0.0
2018-06-11,52.411,52.987,52.241,52.792,566300,0.0,0.0
2018-06-12,52.784,53.038,52.623,52.886,561800,0.0,0.0
2018-06-13,53.055,53.233,52.691,52.775,734800,0.0,0.0
2018-06-14,52.869,52.996,52.284,52.521,1039400,0.0,0.0
2018-06-15,52.342,52.538,51.871,52.376,1542200,0.53,0.0
2018-06-18,52.17,52.59,52.068,52.393,866300,0.0,0.0
2018-06-19,52.051,52.162,51.555,52.111,846000,0.0,0.0
2018-06-20,52.299,52.59,52.042,52.547,759300,0.0,0.0
2018-06-21,52.47,52.47,51.332,51.418,735700,0.0,0.0
2018-06-22,51.717,51.948,51.392,51.512,946000,0.0,0.0
2018-06-25,51.461,51.486,50.793,51.067,590800,0.0,0.0
2018-06-26,51.264,51.674,51.195,51.529,519100,0.0,0.0
2018-06-27,51.666,51.982,51.29,51.298,698900,0.0,0.0
2018-06-28,51.264,52.17,51.247,52.136,908400,0.0,0.0
2018-06-29,52.17,52.53,51.7,52.17,1058300,0.0,0.0
2018-07-02,51.957,52.247,51.486,52.102,708700,0.0,0.0
2018-07-03,52.17,52.23,51.794,51.845,355900,0.0,0.0
2018-07-05,51.982,51.982,51.392,51.811,704500,0.0,0.0
2018-07-06,51.914,52.59,51.871,52.47,672400,0.0,0.0
2018-07-09,52.555,53.436,52.367,53.359,1148900,0.0,0.0
2018-07-10,53.257,54.155,53.231,54.138,1264100,0.0,0.0
2018-07-11,53.881,53.924,53.18,53.265,998000,0.0,0.0
2018-07-12,53.445,54.103,53.18,53.941,1066400,0.0,0.0
2018-07-13,53.984,54.582,53.89,54.078,692800,0.0,0.0
2018-07-16,54.129,54.3,53.744,54.257,740300,0.0,0.0
2018-07-17,54.052,54.976,54.018,54.788,941500,0.0,0.0
2018-07-18,54.796,54.864,54.454,54.779,1257400,0.0,0.0
2018-07-19,54.933,55.831,54.856,55.617,1085000,0.0,0.0
2018-07-20,55.463,55.703,55.189,55.207,912600,0.0,0.0
2018-07-23,55.198,55.215,54.582,54.625,1101600,0.0,0.0
2018-07-24,54.591,54.77,54.078,54.291,1183900,0.0,0.0
2018-07-25,54.189,54.309,53.804,54.232,1001900,0.0,0.0
2018-07-26,54.163,54.616,53.898,54.403,880600,0.0,0.0
2018-07-27,54.522,54.651,53.684,53.821,888700,0.0,0.0
2018-07-30,53.872,54.018,52.897,52.94,854200,0.0,0.0
2018-07-31,53.026,53.547,52.436,53.411,1922800,0.0,0.0
2018-08-01,54.736,55.463,53.351,55.164,2602000,0.0,0.0
2018-08-02,55.078,55.463,54.642,55.189,1568100,0.0,0.0
2018-08-03,55.224,55.831,55.113,55.514,1555200,0.0,0.0
2018-08-06,55.514,55.874,55.155,55.207,1326300,0.0,0.0
2018-08-07,55.138,55.6,54.924,55.455,1214300,0.0,0.0
2018-08-08,55.446,55.446,54.702,55.104,965200,0.0,0.0
2018-08-09,55.232,55.609,54.976,55.309,1002100,0.0,0.0
2018-08-10,55.044,55.172,54.3,54.591,889600,0.0,0.0
